TF,target,weight,state
GTF3A,CEBPG,0.014944208,CD4_rest
GTF3A,ZNF768,0.020559613,CD4_rest
GTF3A,ZNF732,0.032503728,CD4_rest
GTF3A,RPL39,0.0318612,CD4_rest
GTF3A,ZNF630,0.012547188,CD4_rest
GTF3A,ZBED9,0.025752699,CD4_rest
GTF3A,CCL4,0.02310648,CD4_rest
MTERF4,ASH1L,0.019598741,CD4_rest
MTERF4,ZSCAN29,0.020633947,CD4_rest
MTERF4,ZNF41,0.015027898,CD4_rest
MTERF4,RPL10,0.012794295,CD4_rest
MTERF4,CEBPG,0.011665306,CD4_rest
MTERF4,ZNF768,0.016525801,CD4_rest
MTERF4,ZNF732,0.036535904,CD4_rest
MTERF4,RPL39,0.029331692,CD4_rest
MTERF4,ZBED9,0.023824953,CD4_rest
MTERF4,CCL4,0.024920974,CD4_rest
ZNF644,ASH1L,0.016495442,CD4_rest
ZNF644,RPL10,0.011509473,CD4_rest
ZNF644,CEBPG,0.015754256,CD4_rest
ZNF644,ZNF768,0.027897801,CD4_rest
ZNF644,ZNF732,0.037018944,CD4_rest
ZNF644,RPL39,0.028429046,CD4_rest
ZNF644,ZBED9,0.022073574,CD4_rest
ZNF644,CCL4,0.011321345,CD4_rest
EGR2,ASH1L,0.012637513,CD4_rest
EGR2,RPL10,0.012862597,CD4_rest
EGR2,CEBPG,0.018517183,CD4_rest
EGR2,ZNF768,0.017382909,CD4_rest
EGR2,RPS27,0.011346845,CD4_rest
EGR2,ZNF732,0.027259175,CD4_rest
EGR2,RPL39,0.026617827,CD4_rest
EGR2,ZBED9,0.013920894,CD4_rest
EGR2,CCL4,0.036981307,CD4_rest
EGR2,ZNF8,0.01220732,CD4_rest
ATF1,ASH1L,0.019354673,CD4_rest
ATF1,ZSCAN29,0.027907245,CD4_rest
ATF1,RPL10,0.012944482,CD4_rest
ATF1,CEBPG,0.01192401,CD4_rest
ATF1,ZNF768,0.014192682,CD4_rest
ATF1,ZNF732,0.030623002,CD4_rest
ATF1,RPL39,0.028979748,CD4_rest
ATF1,RPL41,0.0142225055,CD4_rest
ATF1,ZBED9,0.022663549,CD4_rest
ATF1,CCL4,0.03246428,CD4_rest
ATF1,ZNF8,0.015160486,CD4_rest
HOXC12,ASH1L,0.021007476,CD4_rest
HOXC12,ZNF41,0.01670223,CD4_rest
HOXC12,RPL10,0.0107285585,CD4_rest
HOXC12,ZNF232,0.020894049,CD4_rest
HOXC12,ZNF768,0.013567228,CD4_rest
HOXC12,RPL39,0.028275143,CD4_rest
HOXC12,RPL41,0.010284796,CD4_rest
HOXC12,ZBED9,0.026411708,CD4_rest
HOXC12,CCL4,0.034838673,CD4_rest
HOXC12,ZNF8,0.022494825,CD4_rest
IKZF4,ASH1L,0.020406531,CD4_rest
IKZF4,ZNF41,0.024294434,CD4_rest
IKZF4,CEBPG,0.010841869,CD4_rest
IKZF4,ZNF768,0.03595219,CD4_rest
IKZF4,ZNF732,0.040383834,CD4_rest
IKZF4,RPL39,0.027079063,CD4_rest
IKZF4,ZBED9,0.021884315,CD4_rest
IKZF4,CCL4,0.020394921,CD4_rest
BAZ2B,ASH1L,0.0190704,CD4_rest
BAZ2B,RPL10,0.011089984,CD4_rest
BAZ2B,CEBPG,0.012684292,CD4_rest
BAZ2B,ZNF768,0.033240084,CD4_rest
BAZ2B,RPS27,0.014043948,CD4_rest
BAZ2B,ZNF732,0.03389479,CD4_rest
BAZ2B,RPL39,0.028975446,CD4_rest
BAZ2B,ZBED9,0.017868482,CD4_rest
BAZ2B,CCL4,0.010299625,CD4_rest
BATF3,ASH1L,0.017883586,CD4_rest
BATF3,ZNF41,0.0325626,CD4_rest
BATF3,CEBPG,0.013230969,CD4_rest
BATF3,ZNF768,0.023626931,CD4_rest
BATF3,RPS27,0.0111479275,CD4_rest
BATF3,ZNF732,0.036009766,CD4_rest
BATF3,RPL39,0.021703875,CD4_rest
BATF3,TMSB4X,0.010811238,CD4_rest
BATF3,RPL41,0.01327931,CD4_rest
BATF3,ZBED9,0.021970859,CD4_rest
BATF3,CCL4,0.032213923,CD4_rest
MXD4,ASH1L,0.020603543,CD4_rest
MXD4,RPL10,0.010415152,CD4_rest
MXD4,ZNF768,0.032475322,CD4_rest
MXD4,PRDM10,0.010512752,CD4_rest
MXD4,RPS27,0.012990401,CD4_rest
MXD4,ZNF732,0.036539365,CD4_rest
MXD4,RPL39,0.030893555,CD4_rest
MXD4,ZBED9,0.019268272,CD4_rest
MXD4,CCL4,0.015755184,CD4_rest
NCOA3,ASH1L,0.01477998,CD4_rest
NCOA3,ZSCAN29,0.01273296,CD4_rest
NCOA3,RPL10,0.012236411,CD4_rest
NCOA3,CEBPG,0.01650919,CD4_rest
NCOA3,ZNF768,0.03385567,CD4_rest
NCOA3,RPS27,0.011194212,CD4_rest
NCOA3,ZNF732,0.036008287,CD4_rest
NCOA3,RPL39,0.025328921,CD4_rest
NCOA3,RPL41,0.011266719,CD4_rest
NCOA3,JRK,0.010836756,CD4_rest
ZNF831,ASH1L,0.022754304,CD4_rest
ZNF831,ZNF41,0.029786263,CD4_rest
ZNF831,RPL10,0.012263666,CD4_rest
ZNF831,B2M,0.020144079,CD4_rest
ZNF831,ZNF768,0.032099023,CD4_rest
ZNF831,RPS27,0.01101566,CD4_rest
ZNF831,ZNF732,0.026651174,CD4_rest
ZNF831,RPL39,0.01158323,CD4_rest
ZNF831,ZBED9,0.023432206,CD4_rest
ZNF831,CCL4,0.015680531,CD4_rest
HIF3A,ASH1L,0.017875263,CD4_rest
HIF3A,RPL10,0.010531684,CD4_rest
HIF3A,CEBPG,0.013298596,CD4_rest
HIF3A,ZNF768,0.03156208,CD4_rest
HIF3A,RPS27,0.010060893,CD4_rest
HIF3A,SOCS1,0.010708049,CD4_rest
HIF3A,ZNF732,0.029610403,CD4_rest
HIF3A,RPL39,0.027037742,CD4_rest
HIF3A,ZBED9,0.023875823,CD4_rest
HIF3A,CCL4,0.026770968,CD4_rest
ZNF576,ASH1L,0.022342984,CD4_rest
ZNF576,ZSCAN29,0.025118832,CD4_rest
ZNF576,ZNF41,0.010882121,CD4_rest
ZNF576,ZNF732,0.025659287,CD4_rest
ZNF576,RPL39,0.026210746,CD4_rest
ZNF576,ZBED9,0.023830345,CD4_rest
ZNF576,CCL4,0.032732617,CD4_rest
ZNF576,ZNF8,0.024560962,CD4_rest
ZNF45,ASH1L,0.022880122,CD4_rest
ZNF45,ZSCAN29,0.02239501,CD4_rest
ZNF45,ZNF41,0.033846688,CD4_rest
ZNF45,B2M,0.020400435,CD4_rest
ZNF45,ZNF768,0.03468819,CD4_rest
ZNF45,RPL38,0.010254288,CD4_rest
ZNF45,ZNF732,0.03912965,CD4_rest
ZNF45,RPL39,0.010898153,CD4_rest
ZNF45,ZBED9,0.022773895,CD4_rest
ZNF45,CCL4,0.013972913,CD4_rest
TRERF1,ASH1L,0.025858652,CD4_rest
TRERF1,ZNF41,0.018951597,CD4_rest
TRERF1,B2M,0.021545833,CD4_rest
TRERF1,ZNF768,0.032009766,CD4_rest
TRERF1,RPS27,0.01338061,CD4_rest
TRERF1,ZNF732,0.031878717,CD4_rest
TRERF1,RPL39,0.011068012,CD4_rest
TRERF1,ZBED9,0.021892434,CD4_rest
ZNF391,ASH1L,0.019544076,CD4_rest
ZNF391,ZSCAN29,0.01355215,CD4_rest
ZNF391,ZNF41,0.013435595,CD4_rest
ZNF391,CEBPG,0.01263827,CD4_rest
ZNF391,ZNF768,0.040687166,CD4_rest
ZNF391,ZNF732,0.044176824,CD4_rest
ZNF391,RPL39,0.022999331,CD4_rest
ZNF391,ZBED9,0.023422102,CD4_rest
ZNF391,CCL4,0.03568305,CD4_rest
SOX4,ASH1L,0.016650265,CD4_rest
SOX4,CEBPG,0.014261909,CD4_rest
SOX4,ZNF768,0.025470015,CD4_rest
SOX4,RPS27,0.0152382655,CD4_rest
SOX4,ZNF732,0.03273127,CD4_rest
SOX4,RPL39,0.029978707,CD4_rest
SOX4,ZBED9,0.024064895,CD4_rest
SOX4,CCL4,0.013443761,CD4_rest
RREB1,ASH1L,0.019815102,CD4_rest
RREB1,RPL10,0.016706722,CD4_rest
RREB1,CEBPG,0.011472184,CD4_rest
RREB1,ZNF768,0.03829865,CD4_rest
RREB1,RPS27,0.013241947,CD4_rest
RREB1,ZNF732,0.041980885,CD4_rest
RREB1,RPL39,0.027061464,CD4_rest
RREB1,ZBED9,0.022168437,CD4_rest
RREB1,JRK,0.018435994,CD4_rest
RREB1,CCL4,0.01618478,CD4_rest
RUNX2,ASH1L,0.014566337,CD4_rest
RUNX2,RPL10,0.012592298,CD4_rest
RUNX2,CEBPG,0.016763454,CD4_rest
RUNX2,B2M,0.012094248,CD4_rest
RUNX2,ZNF768,0.028542258,CD4_rest
RUNX2,RPLP2,0.0145398695,CD4_rest
RUNX2,ZNF732,0.03210237,CD4_rest
RUNX2,RPL39,0.019224659,CD4_rest
RUNX2,ZBED9,0.021332745,CD4_rest
RUNX2,JRK,0.016004696,CD4_rest
RUNX2,CCL4,0.012508651,CD4_rest
IRF1,ASH1L,0.017613083,CD4_rest
IRF1,CEBPG,0.013608837,CD4_rest
IRF1,ZNF732,0.029274425,CD4_rest
IRF1,RPL39,0.031768415,CD4_rest
IRF1,ZBED9,0.031387407,CD4_rest
IRF1,CCL4,0.018276125,CD4_rest
IRF1,CCL3,0.01085196,CD4_rest
IRF1,ZNF8,0.01673074,CD4_rest
TTF1,ASH1L,0.018461619,CD4_rest
TTF1,ZSCAN29,0.025201915,CD4_rest
TTF1,ZNF41,0.022882078,CD4_rest
TTF1,RPL10,0.01879497,CD4_rest
TTF1,CEBPG,0.012670548,CD4_rest
TTF1,B2M,0.012716949,CD4_rest
TTF1,ZNF768,0.027046476,CD4_rest
TTF1,ZNF732,0.041199073,CD4_rest
TTF1,RPL39,0.018615715,CD4_rest
TTF1,RPL41,0.016279586,CD4_rest
TTF1,ZBED9,0.022697601,CD4_rest
TTF1,CCL4,0.023753675,CD4_rest
SLC2A4RG,ASH1L,0.02286779,CD4_rest
SLC2A4RG,RPL10,0.012574591,CD4_rest
SLC2A4RG,ZNF768,0.027582042,CD4_rest
SLC2A4RG,RPS27,0.011854068,CD4_rest
SLC2A4RG,ZNF732,0.033932976,CD4_rest
SLC2A4RG,RPL39,0.029652212,CD4_rest
SLC2A4RG,RPL41,0.017142309,CD4_rest
SLC2A4RG,ZBED9,0.020920578,CD4_rest
SLC2A4RG,JRK,0.014246685,CD4_rest
SLC2A4RG,CCL4,0.013324478,CD4_rest
PAX8,ASH1L,0.017553031,CD4_rest
PAX8,RPL10,0.010387833,CD4_rest
PAX8,CEBPG,0.014080473,CD4_rest
PAX8,ZNF768,0.040276807,CD4_rest
PAX8,RPS27,0.01873681,CD4_rest
PAX8,ZNF732,0.02753614,CD4_rest
PAX8,RPL39,0.028876288,CD4_rest
PAX8,RPL41,0.017770367,CD4_rest
PAX8,ZBED9,0.024724128,CD4_rest
FOSB,ASH1L,0.014629056,CD4_rest
FOSB,CEBPG,0.015321736,CD4_rest
FOSB,ZNF768,0.0100167105,CD4_rest
FOSB,ZNF732,0.022197839,CD4_rest
FOSB,RPL39,0.0312659,CD4_rest
FOSB,ZNF630,0.012440051,CD4_rest
FOSB,CCL4,0.013856178,CD4_rest
GZF1,ASH1L,0.016057026,CD4_rest
GZF1,ZSCAN29,0.027890299,CD4_rest
GZF1,RPL10,0.01134754,CD4_rest
GZF1,CEBPG,0.015038998,CD4_rest
GZF1,ZNF768,0.011840027,CD4_rest
GZF1,ZNF732,0.023756009,CD4_rest
GZF1,RPL39,0.022542201,CD4_rest
GZF1,RPL41,0.010316062,CD4_rest
GZF1,ZBED9,0.026846463,CD4_rest
GZF1,CCL4,0.038337506,CD4_rest
GZF1,ZNF8,0.021914152,CD4_rest
CENPB,ZSCAN29,0.018231966,CD4_rest
CENPB,ZNF41,0.019059336,CD4_rest
CENPB,RPL10,0.013251374,CD4_rest
CENPB,ZNF768,0.031665567,CD4_rest
CENPB,RPS27,0.013117823,CD4_rest
CENPB,ZNF732,0.038887218,CD4_rest
CENPB,RPL39,0.025206037,CD4_rest
CENPB,RPL41,0.015648508,CD4_rest
CENPB,ZBED9,0.02168922,CD4_rest
CENPB,CCL4,0.027396727,CD4_rest
RBCK1,ASH1L,0.020255214,CD4_rest
RBCK1,ZSCAN29,0.019723505,CD4_rest
RBCK1,CEBPG,0.011085342,CD4_rest
RBCK1,ZNF768,0.020647097,CD4_rest
RBCK1,RPLP2,0.01017736,CD4_rest
RBCK1,ZNF732,0.029576113,CD4_rest
RBCK1,RPL39,0.0319487,CD4_rest
RBCK1,ZBED9,0.023500888,CD4_rest
RBCK1,CCL4,0.019645602,CD4_rest
ZNF133,ASH1L,0.018459111,CD4_rest
ZNF133,ZNF41,0.0126201715,CD4_rest
ZNF133,RPL10,0.012602346,CD4_rest
ZNF133,CEBPG,0.01283124,CD4_rest
ZNF133,B2M,0.01402833,CD4_rest
ZNF133,ZNF768,0.0297167,CD4_rest
ZNF133,RPS27,0.011706458,CD4_rest
ZNF133,RPL35A,0.010467524,CD4_rest
ZNF133,ZNF732,0.03719259,CD4_rest
ZNF133,RPL39,0.017589862,CD4_rest
ZNF133,RPL41,0.014540084,CD4_rest
ZNF133,ZBED9,0.02248632,CD4_rest
ZNF436,ASH1L,0.019107489,CD4_rest
ZNF436,ZSCAN29,0.017390102,CD4_rest
ZNF436,ZNF41,0.029331775,CD4_rest
ZNF436,RPL10,0.014434479,CD4_rest
ZNF436,CEBPG,0.012098102,CD4_rest
ZNF436,ZNF768,0.03231117,CD4_rest
ZNF436,RPS27,0.010539235,CD4_rest
ZNF436,ZNF732,0.03965746,CD4_rest
ZNF436,RPL39,0.02635591,CD4_rest
ZNF436,RPL41,0.011596079,CD4_rest
ZNF436,ZBED9,0.022641225,CD4_rest
ZNF436,CCL4,0.02608647,CD4_rest
MAX,ASH1L,0.016669404,CD4_rest
MAX,RPL10,0.010873942,CD4_rest
MAX,CEBPG,0.015160269,CD4_rest
MAX,ZNF768,0.02379888,CD4_rest
MAX,ZNF732,0.032107297,CD4_rest
MAX,RPL39,0.030265884,CD4_rest
MAX,ZBED9,0.023918703,CD4_rest
MAX,JRK,0.010144804,CD4_rest
MAX,CCL4,0.02598,CD4_rest
PLAGL2,ASH1L,0.022756623,CD4_rest
PLAGL2,RPL10,0.012464001,CD4_rest
PLAGL2,ZNF768,0.025935927,CD4_rest
PLAGL2,ZNF732,0.032080464,CD4_rest
PLAGL2,RPL39,0.023796687,CD4_rest
PLAGL2,RPL41,0.012015601,CD4_rest
PLAGL2,ZBED9,0.018577047,CD4_rest
PLAGL2,CCL4,0.03276118,CD4_rest
PLAGL2,ZNF8,0.012042672,CD4_rest
THRA,ASH1L,0.017149953,CD4_rest
THRA,ZSCAN29,0.026761925,CD4_rest
THRA,RPL10,0.010520681,CD4_rest
THRA,CEBPG,0.014192868,CD4_rest
THRA,ZNF768,0.014132937,CD4_rest
THRA,ZNF732,0.030746918,CD4_rest
THRA,RPL39,0.028392129,CD4_rest
THRA,ZBED9,0.019940475,CD4_rest
THRA,CCL4,0.03384775,CD4_rest
THRA,ZNF8,0.012974085,CD4_rest
NR1D1,ASH1L,0.017012984,CD4_rest
NR1D1,ZSCAN29,0.015874045,CD4_rest
NR1D1,CEBPG,0.014191256,CD4_rest
NR1D1,ZNF732,0.022485916,CD4_rest
NR1D1,RPL39,0.028107747,CD4_rest
NR1D1,ZBED9,0.037337605,CD4_rest
NR1D1,CCL4,0.044975884,CD4_rest
NR1D1,ZNF8,0.013155551,CD4_rest
IRF3,ASH1L,0.022711942,CD4_rest
IRF3,ZSCAN29,0.015286075,CD4_rest
IRF3,RPL10,0.010949436,CD4_rest
IRF3,ZNF768,0.031551808,CD4_rest
IRF3,ZNF732,0.043576434,CD4_rest
IRF3,RPL39,0.029582419,CD4_rest
IRF3,ZBED9,0.020510424,CD4_rest
IRF3,CCL4,0.01585753,CD4_rest
PRR12,ZSCAN29,0.013439791,CD4_rest
PRR12,B2M,0.01030894,CD4_rest
PRR12,ZNF768,0.027929468,CD4_rest
PRR12,RPS27,0.0120225465,CD4_rest
PRR12,ZNF732,0.032421675,CD4_rest
PRR12,RPL39,0.022250518,CD4_rest
PRR12,RPL41,0.013895397,CD4_rest
PRR12,ZBED9,0.02142422,CD4_rest
PRR12,CCL4,0.0125215165,CD4_rest
STAT5A,ASH1L,0.017853586,CD4_rest
STAT5A,ZSCAN29,0.016161688,CD4_rest
STAT5A,ZNF41,0.01064899,CD4_rest
STAT5A,RPL10,0.011406655,CD4_rest
STAT5A,CEBPG,0.013400698,CD4_rest
STAT5A,ZNF768,0.037379757,CD4_rest
STAT5A,RPS27,0.010482685,CD4_rest
STAT5A,ZNF732,0.040700696,CD4_rest
STAT5A,RPL39,0.027648399,CD4_rest
STAT5A,ZBED9,0.023506902,CD4_rest
GLIS2,ASH1L,0.020425936,CD4_rest
GLIS2,RPL10,0.014554458,CD4_rest
GLIS2,CEBPG,0.010754935,CD4_rest
GLIS2,ZNF232,0.0134416055,CD4_rest
GLIS2,ZNF768,0.012053324,CD4_rest
GLIS2,RPS27,0.014844149,CD4_rest
GLIS2,SOCS1,0.011294431,CD4_rest
GLIS2,ZNF732,0.0164147,CD4_rest
GLIS2,RPL39,0.02906972,CD4_rest
GLIS2,RPL41,0.017396955,CD4_rest
GLIS2,ZBED9,0.025275756,CD4_rest
GLIS2,CCL4,0.015328759,CD4_rest
GLIS2,ZNF8,0.025172837,CD4_rest
AHDC1,ASH1L,0.021566948,CD4_rest
AHDC1,ZSCAN29,0.010496665,CD4_rest
AHDC1,B2M,0.010685421,CD4_rest
AHDC1,ZNF768,0.036627557,CD4_rest
AHDC1,RPS27,0.011824155,CD4_rest
AHDC1,ZNF732,0.03389942,CD4_rest
AHDC1,RPL39,0.020965721,CD4_rest
AHDC1,ZBED9,0.023111591,CD4_rest
AHDC1,CCL4,0.010132334,CD4_rest
ZNF384,ASH1L,0.02305544,CD4_rest
ZNF384,RPL10,0.014769869,CD4_rest
ZNF384,ZNF768,0.033839546,CD4_rest
ZNF384,ZNF732,0.045673233,CD4_rest
ZNF384,RPL39,0.022178989,CD4_rest
ZNF384,RPL41,0.014258235,CD4_rest
ZNF384,ZBED9,0.022951616,CD4_rest
ZNF384,CCL4,0.014693851,CD4_rest
ELK1,ASH1L,0.01950779,CD4_rest
ELK1,ZSCAN29,0.0247788,CD4_rest
ELK1,CEBPG,0.01028412,CD4_rest
ELK1,ZNF232,0.01029725,CD4_rest
ELK1,ZNF768,0.013989026,CD4_rest
ELK1,ZNF732,0.022281285,CD4_rest
ELK1,RPL39,0.025467535,CD4_rest
ELK1,ZBED9,0.023507887,CD4_rest
ELK1,CCL4,0.01643632,CD4_rest
ELK1,ZNF8,0.018086864,CD4_rest
ZBTB1,ASH1L,0.016227445,CD4_rest
ZBTB1,ZSCAN29,0.024299355,CD4_rest
ZBTB1,RPL10,0.01315496,CD4_rest
ZBTB1,CEBPG,0.014979206,CD4_rest
ZBTB1,ZNF768,0.020017974,CD4_rest
ZBTB1,ZNF732,0.028157465,CD4_rest
ZBTB1,RPL39,0.026628425,CD4_rest
ZBTB1,ZBED9,0.01269755,CD4_rest
ZBTB1,CCL4,0.028670942,CD4_rest
ZNF484,ASH1L,0.02166185,CD4_rest
ZNF484,ZSCAN29,0.018450083,CD4_rest
ZNF484,ZNF41,0.033828408,CD4_rest
ZNF484,RPL10,0.01570073,CD4_rest
ZNF484,B2M,0.017379614,CD4_rest
ZNF484,ZNF768,0.030765522,CD4_rest
ZNF484,RPS27,0.013307932,CD4_rest
ZNF484,ZNF732,0.035703097,CD4_rest
ZNF484,RPL39,0.014347694,CD4_rest
ZNF484,RPL41,0.014209448,CD4_rest
ZNF484,ZBED9,0.023222866,CD4_rest
ZNF484,CCL4,0.012622139,CD4_rest
HIVEP3,NCOA1,0.011639448,CD4_rest
HIVEP3,ASH1L,0.019172108,CD4_rest
HIVEP3,RPL10,0.012257835,CD4_rest
HIVEP3,CEBPG,0.01229422,CD4_rest
HIVEP3,ZNF768,0.026905019,CD4_rest
HIVEP3,ZNF732,0.0281607,CD4_rest
HIVEP3,RPL39,0.023300685,CD4_rest
HIVEP3,RPL41,0.010146622,CD4_rest
HIVEP3,ZBED9,0.0230618,CD4_rest
HIVEP3,CCL4,0.011320629,CD4_rest
BCL11B,ASH1L,0.016752347,CD4_rest
BCL11B,CEBPG,0.014508798,CD4_rest
BCL11B,ZNF232,0.010130492,CD4_rest
BCL11B,ZNF768,0.024640268,CD4_rest
BCL11B,RPS27,0.012319032,CD4_rest
BCL11B,RPL35A,0.014302901,CD4_rest
BCL11B,ZNF732,0.02528508,CD4_rest
BCL11B,RPL39,0.027690683,CD4_rest
BCL11B,ZBED9,0.024121583,CD4_rest
BCL11B,CCL4,0.010788781,CD4_rest
PIN1,ASH1L,0.018896844,CD4_rest
PIN1,ZSCAN29,0.024621982,CD4_rest
PIN1,ZNF41,0.02016897,CD4_rest
PIN1,RPL10,0.010900904,CD4_rest
PIN1,CEBPG,0.0122976685,CD4_rest
PIN1,ZNF768,0.02189828,CD4_rest
PIN1,RPS27,0.010172405,CD4_rest
PIN1,ZNF732,0.031747982,CD4_rest
PIN1,RPL39,0.02755132,CD4_rest
PIN1,ZBED9,0.023206314,CD4_rest
PIN1,CCL4,0.013558674,CD4_rest
KLF2,ASH1L,0.018684361,CD4_rest
KLF2,CEBPG,0.012547217,CD4_rest
KLF2,ZNF768,0.01582849,CD4_rest
KLF2,ZNF732,0.031976763,CD4_rest
KLF2,RPL39,0.03176768,CD4_rest
KLF2,ZNF630,0.012765242,CD4_rest
KLF2,ZBED9,0.024004452,CD4_rest
KLF2,CCL4,0.014144609,CD4_rest
ZNF835,EEF1B2,0.011302018,CD4_rest
ZNF835,ASH1L,0.01899185,CD4_rest
ZNF835,ZSCAN29,0.019634018,CD4_rest
ZNF835,ZNF41,0.015403971,CD4_rest
ZNF835,CEBPG,0.012359313,CD4_rest
ZNF835,ZNF768,0.019141693,CD4_rest
ZNF835,RPL38,0.01015949,CD4_rest
ZNF835,ZNF732,0.028257139,CD4_rest
ZNF835,RPL39,0.022645188,CD4_rest
ZNF835,ZBED9,0.023288855,CD4_rest
ZNF835,CCL4,0.036277972,CD4_rest
MTERF1,ASH1L,0.023768228,CD4_rest
MTERF1,ZSCAN29,0.018420512,CD4_rest
MTERF1,ZNF41,0.01622165,CD4_rest
MTERF1,B2M,0.012849358,CD4_rest
MTERF1,ZNF768,0.030715026,CD4_rest
MTERF1,ZNF732,0.03753561,CD4_rest
MTERF1,RPL39,0.01928897,CD4_rest
MTERF1,RPL41,0.013584285,CD4_rest
MTERF1,ZBED9,0.02251557,CD4_rest
MTERF1,CCL4,0.012660479,CD4_rest
ZNF780B,ASH1L,0.018708358,CD4_rest
ZNF780B,ZNF41,0.021758191,CD4_rest
ZNF780B,RPL10,0.016356142,CD4_rest
ZNF780B,CEBPG,0.012819649,CD4_rest
ZNF780B,B2M,0.021296466,CD4_rest
ZNF780B,ZNF768,0.034001574,CD4_rest
ZNF780B,RPS27,0.013501425,CD4_rest
ZNF780B,ZNF732,0.037763152,CD4_rest
ZNF780B,RPL39,0.01008162,CD4_rest
ZNF780B,RPL41,0.015448368,CD4_rest
ZNF780B,ZBED9,0.022793354,CD4_rest
ATF4,ASH1L,0.018035764,CD4_rest
ATF4,RPL10,0.010099268,CD4_rest
ATF4,CEBPG,0.013155166,CD4_rest
ATF4,ZNF768,0.011454629,CD4_rest
ATF4,ZNF732,0.02649703,CD4_rest
ATF4,RPL39,0.031155864,CD4_rest
ATF4,ZNF630,0.014386295,CD4_rest
ATF4,ZBED9,0.026257941,CD4_rest
ATF4,CCL4,0.015577169,CD4_rest
ATF4,ZNF8,0.01666807,CD4_rest
MBD4,ASH1L,0.016158205,CD4_rest
MBD4,ZSCAN29,0.020960433,CD4_rest
MBD4,ZNF41,0.02216926,CD4_rest
MBD4,RPL10,0.014869765,CD4_rest
MBD4,CEBPG,0.015055889,CD4_rest
MBD4,ZNF768,0.024188256,CD4_rest
MBD4,ZNF732,0.041356005,CD4_rest
MBD4,RPL39,0.029150886,CD4_rest
MBD4,ZBED9,0.016335994,CD4_rest
MBD4,CCL4,0.031112498,CD4_rest
KLF16,ASH1L,0.023214124,CD4_rest
KLF16,ZSCAN29,0.013257558,CD4_rest
KLF16,ZNF41,0.011105129,CD4_rest
KLF16,RPL10,0.011320036,CD4_rest
KLF16,ZNF768,0.018656615,CD4_rest
KLF16,RPS27,0.011551487,CD4_rest
KLF16,ZNF732,0.027509095,CD4_rest
KLF16,RPL39,0.0256091,CD4_rest
KLF16,RPL41,0.0121070165,CD4_rest
KLF16,ZBED9,0.02226662,CD4_rest
KLF16,CCL4,0.033945918,CD4_rest
SAFB2,ASH1L,0.018845694,CD4_rest
SAFB2,ZSCAN29,0.0119477045,CD4_rest
SAFB2,CEBPG,0.012448258,CD4_rest
SAFB2,ZNF768,0.031338017,CD4_rest
SAFB2,RPS27,0.011911124,CD4_rest
SAFB2,ZNF732,0.04680334,CD4_rest
SAFB2,RPL39,0.029393889,CD4_rest
SAFB2,ZBED9,0.014797892,CD4_rest
SAFB2,CCL4,0.018228833,CD4_rest
JUND,ASH1L,0.018643873,CD4_rest
JUND,RPL10,0.0104815755,CD4_rest
JUND,CEBPG,0.010655243,CD4_rest
JUND,ZNF732,0.019446395,CD4_rest
JUND,RPL39,0.031585235,CD4_rest
ZNF557,ASH1L,0.020893881,CD4_rest
ZNF557,ZSCAN29,0.02218245,CD4_rest
ZNF557,ZNF41,0.029901788,CD4_rest
ZNF557,CEBPG,0.010148762,CD4_rest
ZNF557,B2M,0.010761527,CD4_rest
ZNF557,ZNF768,0.02374908,CD4_rest
ZNF557,ZNF732,0.034184977,CD4_rest
ZNF557,RPL39,0.020454902,CD4_rest
ZNF557,ZBED9,0.022480054,CD4_rest
ZNF557,CCL4,0.032367215,CD4_rest
ZNF337,ASH1L,0.0206759,CD4_rest
ZNF337,ZNF41,0.021530064,CD4_rest
ZNF337,RPL10,0.013042052,CD4_rest
ZNF337,CEBPG,0.010571023,CD4_rest
ZNF337,B2M,0.018904561,CD4_rest
ZNF337,ZNF768,0.030736236,CD4_rest
ZNF337,RPS27,0.010015644,CD4_rest
ZNF337,ZNF732,0.03675037,CD4_rest
ZNF337,RPL39,0.012603335,CD4_rest
ZNF337,RPL41,0.014019807,CD4_rest
ZNF337,ZBED9,0.02251545,CD4_rest
ZNF337,CCL4,0.011703002,CD4_rest
NPAS1,ASH1L,0.01894228,CD4_rest
NPAS1,ZNF41,0.025035135,CD4_rest
NPAS1,RPL10,0.01144477,CD4_rest
NPAS1,CEBPG,0.012302327,CD4_rest
NPAS1,ZNF768,0.038030416,CD4_rest
NPAS1,RPS27,0.012896629,CD4_rest
NPAS1,SOCS1,0.015246159,CD4_rest
NPAS1,ZNF732,0.036882333,CD4_rest
NPAS1,RPL39,0.022781096,CD4_rest
NPAS1,RPL41,0.012489234,CD4_rest
NPAS1,ZBED9,0.024189204,CD4_rest
NPAS1,CCL4,0.03413859,CD4_rest
ZNF317,ASH1L,0.020134982,CD4_rest
ZNF317,ZSCAN29,0.027346756,CD4_rest
ZNF317,ZNF768,0.014246183,CD4_rest
ZNF317,ZNF732,0.029238818,CD4_rest
ZNF317,RPL39,0.022171857,CD4_rest
ZNF317,CCL4,0.0274332,CD4_rest
ZNF317,ZNF8,0.012530456,CD4_rest
DNMT1,ASH1L,0.01736576,CD4_rest
DNMT1,ZSCAN29,0.015707701,CD4_rest
DNMT1,RPS27A,0.023639103,CD4_rest
DNMT1,ZNF41,0.0106602395,CD4_rest
