source_TF,target_gene,log2FC,culture_condition,evidence
SOX8,IL22,0.5386937073760796,Rest,kNN_predicted
SOX9,GNLY,-0.8529065172917134,Rest,kNN_predicted
SOX9,LHFPL6,0.5479054287189442,Rest,kNN_predicted
SOX9,PMCH,0.548896097314933,Rest,kNN_predicted
SOX9,SPP1,0.6959187355973547,Rest,kNN_predicted
SP9,FAM20C,0.5879638015052786,Rest,kNN_predicted
SP9,KIF26A,0.5170391145713352,Rest,kNN_predicted
SP9,ZNF347,0.5244874041268729,Rest,kNN_predicted
SP9,ZNF844,0.6167744697641316,Rest,kNN_predicted
SP9,ZSCAN18,0.6676262096658975,Rest,kNN_predicted
SPI1,IL5,0.513963309462596,Rest,kNN_predicted
SPIB,ATP9A,0.5007682887739603,Rest,kNN_predicted
SPIB,CCL1,0.6369857899044675,Rest,kNN_predicted
SPIB,CHST2,0.5175714558439521,Rest,kNN_predicted
SPIB,COL6A2,0.5297903301865509,Rest,kNN_predicted
SPIB,CRTAM,0.5335100208096388,Rest,kNN_predicted
SPIB,ELAPOR1,0.7557854846920755,Rest,kNN_predicted
SPIB,GNG4,0.5099698775064311,Rest,kNN_predicted
SPIB,NR4A2,0.568075136611243,Rest,kNN_predicted
SPIB,TNIP3,0.5116533076720253,Rest,kNN_predicted
SREBF1,RTKN2,-0.5917025536508551,Rest,kNN_predicted
ST18,CCL4,0.5214051658060166,Rest,kNN_predicted
ST18,CTHRC1,0.7879823731672625,Rest,kNN_predicted
ST18,DNAJC12,0.5628955592129172,Rest,kNN_predicted
ST18,EPAS1,0.7506847001646261,Rest,kNN_predicted
ST18,HHLA2,0.7818531537494093,Rest,kNN_predicted
ST18,IL4I1,0.5329454467887907,Rest,kNN_predicted
ST18,LYZ,-0.9411215724138132,Rest,kNN_predicted
ST18,PMCH,0.9223312144415536,Rest,kNN_predicted
ST18,PRSS23,0.5445927178873933,Rest,kNN_predicted
ST18,SPP1,0.6324477739199504,Rest,kNN_predicted
STAT4,CCL1,0.5943850354943647,Rest,kNN_predicted
T,CD200,0.5280872902143375,Rest,kNN_predicted
T,IFIT2,0.5041835712290641,Rest,kNN_predicted
TAL1,IL5,0.5078179895948334,Rest,kNN_predicted
TAL1,PYROXD2,0.5132793471096759,Rest,kNN_predicted
TAL1,TIMP2,0.5308516510363047,Rest,kNN_predicted
TBP,LAG3,0.504754429783935,Rest,kNN_predicted
TBR1,NR4A1,0.5260064836959485,Rest,kNN_predicted
TBX1,ATP9A,0.5024032942516573,Rest,kNN_predicted
TBX1,CCL1,0.639065544711344,Rest,kNN_predicted
TBX1,CHST2,0.5054120180213492,Rest,kNN_predicted
TBX1,COL6A2,0.5315200924564555,Rest,kNN_predicted
TBX1,CRTAM,0.5352519278472542,Rest,kNN_predicted
TBX1,ELAPOR1,0.5558024413275898,Rest,kNN_predicted
TBX1,GNG4,0.5116349261164876,Rest,kNN_predicted
TBX10,PMCH,0.6303657341749445,Rest,kNN_predicted
TBX19,LYZ,-0.6772812133795,Rest,kNN_predicted
TBX2,L1CAM,0.5023672631424054,Rest,kNN_predicted
TBX2,SLC35G2,0.5342041182461352,Rest,kNN_predicted
TBX2,SYP,0.5153255216004994,Rest,kNN_predicted
TBX4,KLRB1,0.6137370019966347,Rest,kNN_predicted
TBX4,PMCH,0.6280784616422149,Rest,kNN_predicted
TCF20,CCL1,0.6111833599000638,Rest,kNN_predicted
TCF20,CRTAM,0.8573923656173523,Rest,kNN_predicted
TCF20,MGLL,0.5176579834650924,Rest,kNN_predicted
TCF20,MT1G,0.6167983870550534,Rest,kNN_predicted
TCF20,MT1H,0.8090875897497359,Rest,kNN_predicted
TCF21,LYZ,-0.9509024734080784,Rest,kNN_predicted
TCF23,GZMK,0.5188381605808604,Rest,kNN_predicted
TCF23,IL22,0.5432661769792793,Rest,kNN_predicted
TCF23,MT1G,0.5512305536011065,Rest,kNN_predicted
TCF23,MT1H,0.7230787391305613,Rest,kNN_predicted
TCF3,PMCH,0.6197541699098452,Rest,kNN_predicted
TCF4,DEPDC7,0.5850741671266715,Rest,kNN_predicted
TCF4,FAM20C,0.6034317224738882,Rest,kNN_predicted
TCF4,KIF26A,0.530641176707464,Rest,kNN_predicted
TCF4,NR4A1,0.5366706369755859,Rest,kNN_predicted
TCF4,ZNF347,0.5382854129418643,Rest,kNN_predicted
TCF4,ZNF555,0.7259098685511005,Rest,kNN_predicted
TCF4,ZNF677,0.5558047987685624,Rest,kNN_predicted
TCF4,ZNF844,0.6330003304877736,Rest,kNN_predicted
TCF4,ZSCAN18,0.6851898580082723,Rest,kNN_predicted
TCF7L2,BAIAP2L1,0.5686493666118494,Rest,kNN_predicted
TCF7L2,IRF6,0.5168150985398244,Rest,kNN_predicted
TCF7L2,LSR,0.5416727708457151,Rest,kNN_predicted
TCF7L2,SPINT2,0.5296511083079644,Rest,kNN_predicted
TEAD1,IL22,0.5249674016249645,Rest,kNN_predicted
TEAD2,ZSCAN18,0.5053152279540813,Rest,kNN_predicted
TERB1,FXYD2,0.6130346722579822,Rest,kNN_predicted
TERB1,GZMH,0.5219282712471851,Rest,kNN_predicted
TERB1,GZMK,1.2370294092709622,Rest,kNN_predicted
TET3,FXYD2,0.6828654783492468,Rest,kNN_predicted
TET3,LTK,0.5009598939913711,Rest,kNN_predicted
TET3,P2RY14,0.5383902580589224,Rest,kNN_predicted
TFAP2C,GNLY,-0.6857421488298587,Rest,kNN_predicted
TFAP2D,CCL1,0.6286672048630411,Rest,kNN_predicted
TFAP2D,CCL3,0.5038960061911306,Rest,kNN_predicted
TFAP2D,COL6A2,0.5228716422257988,Rest,kNN_predicted
TFAP2D,CRTAM,0.5265427563134815,Rest,kNN_predicted
TFAP2D,GNG4,0.5033100306749354,Rest,kNN_predicted
TFCP2L1,PMCH,0.6151574222988451,Rest,kNN_predicted
TFDP2,RTKN2,-0.6280661151582755,Rest,kNN_predicted
TGIF2LX,STON2,0.5290081544248759,Rest,kNN_predicted
THAP1,ADAMTS1,-0.5043837084744786,Rest,kNN_predicted
THAP10,FAM20C,0.6057540056576354,Rest,kNN_predicted
THAP10,KIF26A,0.5326833283467903,Rest,kNN_predicted
THAP10,MEST,0.5016772289742625,Rest,kNN_predicted
THAP10,ZNF347,0.5403569831228392,Rest,kNN_predicted
THAP10,ZNF844,0.6354364072932347,Rest,kNN_predicted
THAP10,ZSCAN18,0.6878267841519679,Rest,kNN_predicted
THAP2,IL22,0.5366666200888077,Rest,kNN_predicted
THAP2,MT1G,0.5576678183147606,Rest,kNN_predicted
THAP2,MT1H,0.7315228451805444,Rest,kNN_predicted
THAP6,EPAS1,0.738178490865788,Rest,kNN_predicted
THAP6,IL22,0.5629160770719408,Rest,kNN_predicted
THAP6,LYZ,-0.9242457186940143,Rest,kNN_predicted
THAP8,GNLY,-0.6907271887896719,Rest,kNN_predicted
THRB,LYZ,-0.9097326724700978,Rest,kNN_predicted
THRB,MGLL,0.5202188198347486,Rest,kNN_predicted
THYN1,DYNC2H1,0.5405993868033258,Rest,kNN_predicted
TIGD1,CFH,0.5110914260415441,Rest,kNN_predicted
TIGD1,PNLDC1,0.5623933290832235,Rest,kNN_predicted
TIGD2,CCL1,0.6040374831225406,Rest,kNN_predicted
TIGD2,COL6A2,0.502386745042677,Rest,kNN_predicted
TIGD2,CRTAM,0.5059140334022831,Rest,kNN_predicted
TIGD2,IL5,0.5047980603830963,Rest,kNN_predicted
TIGD2,MEST,0.7407977146513154,Rest,kNN_predicted
TIGD3,GNLY,-0.6839062461934434,Rest,kNN_predicted
TIGD6,TIMP2,0.5089835418055237,Rest,kNN_predicted
TIGD7,GZMH,0.5035469599637796,Rest,kNN_predicted
TIGD7,GZMK,0.535041383840478,Rest,kNN_predicted
TLX1,TIMP2,0.5046244512851342,Rest,kNN_predicted
TP63,DMD,0.5551109750875309,Rest,kNN_predicted
TP63,HLF,0.54447717015361,Rest,kNN_predicted
TSHZ2,KLRB1,0.7344457360870608,Rest,kNN_predicted
TSHZ3,IL22,0.5456025063349161,Rest,kNN_predicted
TTF1,LHFPL6,0.5769533076210387,Rest,kNN_predicted
TTF1,PMCH,0.5779964977287703,Rest,kNN_predicted
TTF1,SPP1,0.7328137216620032,Rest,kNN_predicted
TTF1,XCL2,0.7367730217366523,Rest,kNN_predicted
TWIST1,MT1G,0.5652615455948493,Rest,kNN_predicted
TWIST1,MT1H,0.7414839453247888,Rest,kNN_predicted
UNCX,MT1G,0.5947132269418742,Rest,kNN_predicted
UNCX,MT1H,0.7801172984191684,Rest,kNN_predicted
VSX1,IL5,0.5014339698935699,Rest,kNN_predicted
WT1,B3GALT2,-0.5761361074172262,Rest,kNN_predicted
WT1,GPR15,-0.5088072501790198,Rest,kNN_predicted
WT1,IL13,0.5309786434092456,Rest,kNN_predicted
XPA,IL22,0.5379510091810318,Rest,kNN_predicted
YBX2,ADAMTS1,-0.7594801693868176,Rest,kNN_predicted
YBX2,GNLY,-0.6354460734513924,Rest,kNN_predicted
YBX2,RTKN2,-0.5923995591884228,Rest,kNN_predicted
ZBED4,RTKN2,-0.5890847809902858,Rest,kNN_predicted
ZBED4,TIMP2,0.5101208459974846,Rest,kNN_predicted
ZBTB1,BAIAP2L1,0.579676186291397,Rest,kNN_predicted
ZBTB1,IRF6,0.5268367871829005,Rest,kNN_predicted
ZBTB1,LSR,0.5521764807241324,Rest,kNN_predicted
ZBTB1,SPINT2,0.5399217031723934,Rest,kNN_predicted
ZBTB10,PMCH,0.5796784318053918,Rest,kNN_predicted
ZBTB17,CCL1,0.6164655795214194,Rest,kNN_predicted
ZBTB17,CRTAM,0.8648024737354872,Rest,kNN_predicted
ZBTB20,LHFPL6,0.5032667173062612,Rest,kNN_predicted
ZBTB20,PMCH,0.5041766745837559,Rest,kNN_predicted
ZBTB20,SPP1,0.6392211487936569,Rest,kNN_predicted
ZBTB24,MT1G,0.5908375422034673,Rest,kNN_predicted
ZBTB24,MT1H,0.7750333544766437,Rest,kNN_predicted
ZBTB25,IL2,0.8135613306062509,Rest,kNN_predicted
ZBTB4,LHFPL6,0.5000026624898336,Rest,kNN_predicted
ZBTB4,PMCH,0.5009067180251064,Rest,kNN_predicted
ZBTB4,SPP1,0.6350753294940018,Rest,kNN_predicted
ZBTB46,SPP1,0.5010697835109468,Rest,kNN_predicted
ZBTB47,GNLY,-0.6526504343193581,Rest,kNN_predicted
ZBTB6,KLRB1,0.5206726216539772,Rest,kNN_predicted
ZEB2,GNLY,-0.5818619905340088,Rest,kNN_predicted
ZFHX4,BAIAP2L1,0.56447592253902,Rest,kNN_predicted
ZFHX4,IRF6,0.5130220776795339,Rest,kNN_predicted
ZFHX4,LSR,0.5376973140042371,Rest,kNN_predicted
ZFHX4,SPINT2,0.5257638811194317,Rest,kNN_predicted
ZFP2,P2RY14,0.5625076404380851,Rest,kNN_predicted
ZFP28,PMCH,0.6480048771095352,Rest,kNN_predicted
ZFP30,PMCH,0.5770940286716686,Rest,kNN_predicted
ZFP41,CSF2,0.6059859848912245,Rest,kNN_predicted
ZFP41,IFNG,0.5463631774737429,Rest,kNN_predicted
ZFP41,MT1G,0.5472987297311082,Rest,kNN_predicted
ZFP41,MT1H,0.7179211544723292,Rest,kNN_predicted
ZFP41,NR4A1,0.507387733547127,Rest,kNN_predicted
ZFP57,ADAMTS1,-0.5397495577567811,Rest,kNN_predicted
ZFP62,LYZ,-0.9505693302759353,Rest,kNN_predicted
ZFP69B,MT1G,0.5826142518152304,Rest,kNN_predicted
ZFP69B,MT1H,0.7642464225720424,Rest,kNN_predicted
ZFP91,KLRB1,0.5375013964314396,Rest,kNN_predicted
ZFP92,GNLY,-0.5743069464654325,Rest,kNN_predicted
ZFPM1,CCR2,-0.5272924362457493,Rest,kNN_predicted
ZGLP1,CD180,0.7475828945746492,Rest,kNN_predicted
ZGLP1,IL22,0.5415297140175793,Rest,kNN_predicted
ZGPAT,EOMES,0.5707562540047608,Rest,kNN_predicted
ZGPAT,RTKN2,-0.5867440413430123,Rest,kNN_predicted
ZIC3,ACTN1,0.5376898965960895,Rest,kNN_predicted
ZIC3,CYP1B1,-0.5140854338287383,Rest,kNN_predicted
ZIC4,GZMK,0.8981574481071319,Rest,kNN_predicted
ZIC5,BAIAP2L1,0.5693441932210496,Rest,kNN_predicted
ZIC5,CCL5,-0.5819156854106616,Rest,kNN_predicted
ZIC5,GNLY,-1.366957347641039,Rest,kNN_predicted
ZIC5,IRF6,0.5174465894085147,Rest,kNN_predicted
ZIC5,LSR,0.5423346350396475,Rest,kNN_predicted
ZIC5,SPINT2,0.5302982833603826,Rest,kNN_predicted
ZIM3,GZMK,0.5117921781852366,Rest,kNN_predicted
ZIM3,MT1G,0.5632521227968783,Rest,kNN_predicted
ZIM3,MT1H,0.7388480774585302,Rest,kNN_predicted
ZKSCAN2,RTKN2,-0.6157391469966826,Rest,kNN_predicted
ZKSCAN4,TEX29,0.6908384528675882,Rest,kNN_predicted
ZKSCAN4,TIMP2,0.5076899192211832,Rest,kNN_predicted
ZKSCAN7,LHFPL6,0.507925777612311,Rest,kNN_predicted
ZKSCAN7,PMCH,0.5088441589434655,Rest,kNN_predicted
ZKSCAN7,SPP1,0.6451388258001411,Rest,kNN_predicted
ZNF10,SIGLEC6,0.5000344384336657,Rest,kNN_predicted
ZNF10,SLC35G2,0.5158735349802485,Rest,kNN_predicted
ZNF112,SPP1,0.5098786978288563,Rest,kNN_predicted
ZNF121,TIMP2,0.516660015603475,Rest,kNN_predicted
ZNF131,CFH,0.5200766457395503,Rest,kNN_predicted
ZNF134,KLRB1,0.5208480053998676,Rest,kNN_predicted
ZNF135,FCGRT,-0.5729959772674856,Rest,kNN_predicted
ZNF135,STON2,0.5741156252259277,Rest,kNN_predicted
ZNF136,GNLY,-0.8799707158317497,Rest,kNN_predicted
ZNF136,IL22,0.5584588666085365,Rest,kNN_predicted
ZNF136,SPP1,0.627242786666255,Rest,kNN_predicted
ZNF138,CCL1,0.6784859917134729,Rest,kNN_predicted
ZNF138,CRTAM,0.9518071787304054,Rest,kNN_predicted
ZNF138,EGR2,0.5147383951691143,Rest,kNN_predicted
ZNF138,HMOX1,0.5494511969879621,Rest,kNN_predicted
ZNF143,IL22,0.5523787169136549,Rest,kNN_predicted
ZNF143,NTRK2,0.6388507765812264,Rest,kNN_predicted
ZNF143,STON2,0.5607724688253367,Rest,kNN_predicted
ZNF154,IFIT2,0.5043553173335656,Rest,kNN_predicted
ZNF165,G0S2,0.6332499175214626,Rest,kNN_predicted
ZNF169,MT1G,0.5632450966635709,Rest,kNN_predicted
ZNF169,MT1H,0.7388388609019013,Rest,kNN_predicted
ZNF169,RTKN2,-0.5874970329354091,Rest,kNN_predicted
ZNF17,FXYD2,0.6158583027747058,Rest,kNN_predicted
ZNF17,IKZF2,0.7012825333239253,Rest,kNN_predicted
ZNF17,KLRG1,0.5116198322363602,Rest,kNN_predicted
ZNF17,XCL2,0.6306384856217354,Rest,kNN_predicted
ZNF174,PMCH,0.6076878811394921,Rest,kNN_predicted
ZNF177,GNLY,-0.5654291725292755,Rest,kNN_predicted
ZNF197,BAIAP2L1,0.5668717574090701,Rest,kNN_predicted
ZNF197,GNLY,-0.5564640760955097,Rest,kNN_predicted
ZNF197,IRF6,0.5151995242874983,Rest,kNN_predicted
ZNF197,LSR,0.5399794910165517,Rest,kNN_predicted
ZNF197,SPINT2,0.5279954084344196,Rest,kNN_predicted
ZNF207,LYZ,-0.9768500905357977,Rest,kNN_predicted
ZNF208,PRG4,0.8574623068782902,Rest,kNN_predicted
ZNF208,STON2,0.5581937372964285,Rest,kNN_predicted
ZNF212,B3GALT2,-0.5675803840426767,Rest,kNN_predicted
ZNF212,GPR15,-0.5003882188327126,Rest,kNN_predicted
ZNF212,IL13,0.5232302379604357,Rest,kNN_predicted
ZNF212,SH3RF2,0.6178759215443596,Rest,kNN_predicted
ZNF214,G0S2,0.5469004888689556,Rest,kNN_predicted
ZNF217,TOX2,0.6668795974523981,Rest,kNN_predicted
ZNF219,STON2,0.541093716679422,Rest,kNN_predicted
ZNF223,IL3,0.5015458753344623,Rest,kNN_predicted
ZNF226,GNLY,0.8360882382419471,Rest,kNN_predicted
ZNF226,KLRB1,0.5234187098487404,Rest,kNN_predicted
ZNF233,IL22,0.5317450295016845,Rest,kNN_predicted
ZNF234,CCR6,0.6295853271281994,Rest,kNN_predicted
ZNF234,EPAS1,0.5518313238309427,Rest,kNN_predicted
ZNF234,IL22,0.5727407299090885,Rest,kNN_predicted
ZNF234,LYZ,-0.883749111423995,Rest,kNN_predicted
ZNF239,C19ORF18,0.5340597689287059,Rest,kNN_predicted
ZNF239,FAM20C,0.5891402173133352,Rest,kNN_predicted
ZNF239,KIF26A,0.5180736221145004,Rest,kNN_predicted
ZNF239,ZFP28,0.8508905502354652,Rest,kNN_predicted
ZNF239,ZNF229,0.7763424368394317,Rest,kNN_predicted
ZNF239,ZNF285,0.5445983775928529,Rest,kNN_predicted
ZNF239,ZNF329,0.5542272531580881,Rest,kNN_predicted
ZNF239,ZNF347,0.9239190170081241,Rest,kNN_predicted
ZNF239,ZNF555,0.7104312971601483,Rest,kNN_predicted
ZNF239,ZNF607,0.5542160560362984,Rest,kNN_predicted
ZNF239,ZNF610,0.6505679449989966,Rest,kNN_predicted
ZNF239,ZNF677,0.7035054901429291,Rest,kNN_predicted
ZNF239,ZNF793,0.8417820292951315,Rest,kNN_predicted
ZNF239,ZNF844,0.9724059720589296,Rest,kNN_predicted
ZNF239,ZNF883,0.6068853493717834,Rest,kNN_predicted
ZNF239,ZSCAN18,1.155563190864314,Rest,kNN_predicted
ZNF248,CCL1,0.9569617143229833,Rest,kNN_predicted
ZNF248,COL6A2,0.5093240806386031,Rest,kNN_predicted
ZNF248,CRTAM,0.5129000764598126,Rest,kNN_predicted
ZNF248,NR4A1,0.8888128538260442,Rest,kNN_predicted
ZNF250,IL22,0.5368297841194387,Rest,kNN_predicted
ZNF250,TIMP2,0.5087810137738626,Rest,kNN_predicted
ZNF251,IL5,0.5049691094658249,Rest,kNN_predicted
ZNF257,LYZ,-0.9409175484296799,Rest,kNN_predicted
ZNF266,SLC35G2,0.5129023233995151,Rest,kNN_predicted
ZNF273,CCL3,0.5962571234316236,Rest,kNN_predicted
ZNF273,SLC35G2,0.5046820781224587,Rest,kNN_predicted
ZNF276,CRTAM,0.878645727918988,Rest,kNN_predicted
ZNF276,GNG4,0.5729706551881347,Rest,kNN_predicted
ZNF276,HMOX1,0.5072171735218549,Rest,kNN_predicted
ZNF280A,ZSCAN18,0.5032138237608325,Rest,kNN_predicted
ZNF319,GNLY,-0.8694155474317719,Rest,kNN_predicted
ZNF320,NEIL1,0.5811314520676544,Rest,kNN_predicted
ZNF320,PYROXD2,0.5032911401604131,Rest,kNN_predicted
ZNF320,SLC16A14,0.551932442172642,Rest,kNN_predicted
ZNF320,SLC43A2,0.57844248489589,Rest,kNN_predicted
ZNF320,TIMP2,0.5205214942128011,Rest,kNN_predicted
ZNF320,TOX2,0.6775152128751666,Rest,kNN_predicted
ZNF320,TP73,0.6469094972667218,Rest,kNN_predicted
ZNF324,PYROXD2,0.5027545101212392,Rest,kNN_predicted
ZNF324,TIMP2,0.5199664924503198,Rest,kNN_predicted
ZNF324B,CCL1,0.6075210624899338,Rest,kNN_predicted
ZNF324B,COL6A2,0.5052840885824114,Rest,kNN_predicted
ZNF324B,CRTAM,0.5088317193699226,Rest,kNN_predicted
ZNF324B,NR4A1,0.8447168677327064,Rest,kNN_predicted
ZNF326,IL3,0.6721715861515579,Rest,kNN_predicted
ZNF329,CRTAM,0.6836360927371863,Rest,kNN_predicted
ZNF335,CSF2,0.6326893272853862,Rest,kNN_predicted
ZNF335,IFNG,0.9054259346458475,Rest,kNN_predicted
ZNF335,IL3,0.9096449341949696,Rest,kNN_predicted
ZNF335,SDC4,0.5271674191242657,Rest,kNN_predicted
ZNF347,DOK5,0.6531436287026098,Rest,kNN_predicted
ZNF347,EOMES,0.507111213269245,Rest,kNN_predicted
ZNF347,LYZ,-1.1927288200484631,Rest,kNN_predicted
ZNF347,PHLDA2,0.5113305662094978,Rest,kNN_predicted
ZNF358,RTKN2,-0.605158840968025,Rest,kNN_predicted
ZNF362,IL5,0.5257011927613652,Rest,kNN_predicted
ZNF365,ATP9A,0.5000485924081343,Rest,kNN_predicted
ZNF365,CCL1,0.9495153917477152,Rest,kNN_predicted
ZNF365,COL6A2,0.5290289237959455,Rest,kNN_predicted
ZNF365,CRTAM,0.5327432685377478,Rest,kNN_predicted
ZNF365,GNG4,0.5092369567609488,Rest,kNN_predicted
ZNF367,LHFPL6,0.5123094646627055,Rest,kNN_predicted
ZNF367,PMCH,0.513235772144739,Rest,kNN_predicted
ZNF367,SPP1,0.6507067391469715,Rest,kNN_predicted
ZNF382,LYZ,-0.9333025036903766,Rest,kNN_predicted
ZNF385A,HHLA2,0.5121162263263503,Rest,kNN_predicted
ZNF385A,RGS6,0.5006403979253917,Rest,kNN_predicted
ZNF385B,CCL1,0.6181896383838084,Rest,kNN_predicted
ZNF385B,CRTAM,1.2355744698799094,Rest,kNN_predicted
ZNF385B,HMOX1,0.5006220333565572,Rest,kNN_predicted
ZNF385B,PTGIS,0.6397740720220998,Rest,kNN_predicted
ZNF385B,TNFRSF9,0.5799629169980667,Rest,kNN_predicted
ZNF385B,ZBED2,0.5027958442392882,Rest,kNN_predicted
ZNF385C,EPHB6,0.5440717098872118,Rest,kNN_predicted
ZNF385C,P2RY14,0.5594920093989619,Rest,kNN_predicted
ZNF385C,SPP1,0.6211396436870915,Rest,kNN_predicted
ZNF385C,TOX2,0.6675878872450965,Rest,kNN_predicted
ZNF385C,XCL1,0.6734723757011477,Rest,kNN_predicted
ZNF385C,XCL2,0.6177080725593196,Rest,kNN_predicted
ZNF391,NR4A1,0.5236182047933722,Rest,kNN_predicted
ZNF408,BAIAP2L1,0.5576974345352961,Rest,kNN_predicted
ZNF408,IFIT2,0.5039857104875618,Rest,kNN_predicted
ZNF408,IRF6,0.5068614712473687,Rest,kNN_predicted
ZNF408,LSR,0.5312403959195506,Rest,kNN_predicted
ZNF408,SPINT2,0.5194502652172175,Rest,kNN_predicted
ZNF408,SPP1,0.5144061581540635,Rest,kNN_predicted
ZNF415,ADAMTS10,-0.5105034192884278,Rest,kNN_predicted
ZNF415,MAML3,0.543201101798282,Rest,kNN_predicted
ZNF415,STON2,0.5343618373071247,Rest,kNN_predicted
ZNF417,SPP1,0.520251171561205,Rest,kNN_predicted
ZNF423,FAM20C,0.5914722215479868,Rest,kNN_predicted
ZNF423,KIF26A,0.5201243221772832,Rest,kNN_predicted
ZNF423,ZNF347,0.5276170561838119,Rest,kNN_predicted
ZNF423,ZNF844,0.6204548050262877,Rest,kNN_predicted
ZNF423,ZSCAN18,0.6716099807229464,Rest,kNN_predicted
ZNF431,FAM20C,0.5919165919014739,Rest,kNN_predicted
ZNF431,KIF26A,0.5205150891828718,Rest,kNN_predicted
ZNF431,RNF212,0.6662638413497577,Rest,kNN_predicted
ZNF431,ZNF347,0.5280134524459198,Rest,kNN_predicted
ZNF431,ZNF844,0.6209209498611385,Rest,kNN_predicted
ZNF431,ZSCAN18,0.6721145582054835,Rest,kNN_predicted
ZNF433,IL2,0.5609828604990558,Rest,kNN_predicted
ZNF440,SLC35G2,0.5014645727997286,Rest,kNN_predicted
ZNF440,SYP,0.6805154114676291,Rest,kNN_predicted
ZNF443,CCL1,0.8477848520825421,Rest,kNN_predicted
ZNF443,CD200,0.5340067833872575,Rest,kNN_predicted
ZNF443,CD86,0.5081272535367298,Rest,kNN_predicted
ZNF443,CRTAM,0.9037560482743233,Rest,kNN_predicted
ZNF443,ENC1,0.5003223966284744,Rest,kNN_predicted
ZNF443,FASLG,0.5895244191509879,Rest,kNN_predicted
ZNF443,HMOX1,0.521712646853327,Rest,kNN_predicted
ZNF443,POU2AF1,0.528012221452287,Rest,kNN_predicted
ZNF446,LHFPL6,0.500178245155078,Rest,kNN_predicted
ZNF446,PMCH,0.5010826181616211,Rest,kNN_predicted
ZNF446,SPP1,0.6352983447444173,Rest,kNN_predicted
ZNF451,GNLY,-0.86159608109563,Rest,kNN_predicted
ZNF454,CFH,0.5115921435576694,Rest,kNN_predicted
ZNF462,CCL1,0.9532212899316328,Rest,kNN_predicted
ZNF462,CRTAM,0.9033652521850218,Rest,kNN_predicted
ZNF462,HMOX1,0.5214870513925621,Rest,kNN_predicted
ZNF467,PRG4,0.5064556344675755,Rest,kNN_predicted
ZNF467,STON2,0.5550632044667798,Rest,kNN_predicted
ZNF469,CCL1,0.6365485263632396,Rest,kNN_predicted
ZNF469,CRTAM,0.892975631630511,Rest,kNN_predicted
ZNF469,HMOX1,0.5154894191226088,Rest,kNN_predicted
ZNF471,BAIAP2L1,0.6172214951643888,Rest,kNN_predicted
ZNF471,IL22,0.557326963295501,Rest,kNN_predicted
ZNF471,IRF6,0.5609597171362335,Rest,kNN_predicted
ZNF471,LSR,0.5879406487397691,Rest,kNN_predicted
ZNF471,PYROXD2,0.5086404608262285,Rest,kNN_predicted
ZNF471,SPINT2,0.5748921359626908,Rest,kNN_predicted
ZNF471,TIMP2,0.5260539508046382,Rest,kNN_predicted
ZNF474,SLC35G2,0.5232473987701992,Rest,kNN_predicted
ZNF474,SYP,0.5047560089626999,Rest,kNN_predicted
ZNF48,IL22,0.5614328183492907,Rest,kNN_predicted
ZNF483,B3GALT2,-0.5681510076362954,Rest,kNN_predicted
ZNF483,FXYD2,0.6831041064270029,Rest,kNN_predicted
ZNF483,GPR15,-0.5275180934681662,Rest,kNN_predicted
ZNF483,LYZ,-0.9378697269345497,Rest,kNN_predicted
ZNF485,LHFPL6,0.5278668457696544,Rest,kNN_predicted
ZNF485,PMCH,0.528821282574908,Rest,kNN_predicted
ZNF485,SPP1,0.6704668517898922,Rest,kNN_predicted
ZNF487,SBF2,0.5934811665373579,Rest,kNN_predicted
ZNF488,NR4A1,0.5038916384772651,Rest,kNN_predicted
ZNF490,CCL1,0.6008726583169723,Rest,kNN_predicted
ZNF490,CRTAM,0.8429281026784089,Rest,kNN_predicted
ZNF490,GZMK,0.5054594712592523,Rest,kNN_predicted
ZNF506,EOMES,0.584401842237667,Rest,kNN_predicted
ZNF506,RTKN2,-0.6028421492188346,Rest,kNN_predicted
ZNF511,IL5,0.5021650352907816,Rest,kNN_predicted
ZNF521,PCSK6,0.779252886143788,Rest,kNN_predicted
ZNF521,SPP1,0.5082745670580482,Rest,kNN_predicted
ZNF529,GNLY,-0.5951516413414473,Rest,kNN_predicted
ZNF532,GNLY,-0.5839176553454044,Rest,kNN_predicted
ZNF532,IL2,0.8440957894283557,Rest,kNN_predicted
ZNF532,IL3,0.5159639494274926,Rest,kNN_predicted
ZNF534,IL5,0.5474307837111164,Rest,kNN_predicted
ZNF534,TOX2,0.539920472742649,Rest,kNN_predicted
ZNF544,IL2,0.5413612703115461,Rest,kNN_predicted
ZNF546,IL2,0.5522365873201516,Rest,kNN_predicted
ZNF547,PMCH,0.5008133966036895,Rest,kNN_predicted
ZNF547,SPP1,0.63495701179068,Rest,kNN_predicted
ZNF559,LHFPL6,0.519580797546656,Rest,kNN_predicted
ZNF559,LYZ,-0.6943422175811642,Rest,kNN_predicted
ZNF559,MAML3,0.5010041185240612,Rest,kNN_predicted
ZNF559,PMCH,0.5205202523361655,Rest,kNN_predicted
ZNF559,SPP1,0.6599423782216522,Rest,kNN_predicted
ZNF559,TOX2,0.552725150357897,Rest,kNN_predicted
ZNF559,XCL1,0.6836332730969911,Rest,kNN_predicted
ZNF559,XCL2,0.9922642043900283,Rest,kNN_predicted
ZNF560,GNLY,-0.5786447672589727,Rest,kNN_predicted
ZNF563,STON2,0.5468087969179345,Rest,kNN_predicted
