source_TF,target_gene,log2FC,culture_condition,evidence
PITX3,MAP2K6,0.5466864103410704,Stim8hr,kNN_predicted
PITX3,SPINT2,0.5469572814010643,Stim8hr,kNN_predicted
PLAG1,IL10,-0.6682367065488952,Stim8hr,kNN_predicted
PLAG1,IL22,-1.4848290198531728,Stim8hr,kNN_predicted
PLAGL1,IL13,-0.5980167013414456,Stim8hr,kNN_predicted
POU1F1,IL10,-0.5697667873795034,Stim8hr,kNN_predicted
POU1F1,IL6,0.5728539199971092,Stim8hr,kNN_predicted
POU3F1,CLCF1,0.5043132169522957,Stim8hr,kNN_predicted
POU3F1,HMOX1,0.5340418197969865,Stim8hr,kNN_predicted
POU3F2,TGFB1I1,0.5063260444719831,Stim8hr,kNN_predicted
POU3F3,IL22,-0.5639878806635019,Stim8hr,kNN_predicted
POU3F3,LTK,0.5014450495130427,Stim8hr,kNN_predicted
POU3F4,IL5,-0.9765732943939559,Stim8hr,kNN_predicted
POU4F2,CCR1,0.5332797082911002,Stim8hr,kNN_predicted
POU4F2,CLCF1,0.596747064293904,Stim8hr,kNN_predicted
POU4F2,HMOX1,0.631924521232945,Stim8hr,kNN_predicted
POU4F2,IFITM2,-0.5292145975822019,Stim8hr,kNN_predicted
POU4F2,LIN7A,0.5277987213245625,Stim8hr,kNN_predicted
POU5F1B,PLK1,-0.5173599144168534,Stim8hr,kNN_predicted
POU5F2,IL6,0.5091654529079958,Stim8hr,kNN_predicted
POU5F2,MT1H,0.7916682396825866,Stim8hr,kNN_predicted
POU6F1,CD8A,0.5399060391816342,Stim8hr,kNN_predicted
PPARD,CXCL8,-0.5065362651356169,Stim8hr,kNN_predicted
PPARD,IL22,-0.8232603342735656,Stim8hr,kNN_predicted
PPARG,CCL4,-0.5144746893992197,Stim8hr,kNN_predicted
PRDM1,BAIAP2L1,0.5339341958294578,Stim8hr,kNN_predicted
PRDM1,LSR,0.5679753897754077,Stim8hr,kNN_predicted
PRDM12,IL3,-0.5053674268538672,Stim8hr,kNN_predicted
PRDM12,IL5,-0.6855780132841764,Stim8hr,kNN_predicted
PRDM13,IL17RB,1.28471719677653,Stim8hr,kNN_predicted
PRDM14,SYCE3,0.5767200923239647,Stim8hr,kNN_predicted
PRDM16,ZNF347,0.5508006076164286,Stim8hr,kNN_predicted
PRDM16,ZNF610,0.5024635233225634,Stim8hr,kNN_predicted
PRDM16,ZNF844,0.636843519507926,Stim8hr,kNN_predicted
PRDM16,ZSCAN18,0.6668135363021521,Stim8hr,kNN_predicted
PRDM4,IL5,-0.7449930089185881,Stim8hr,kNN_predicted
PRDM6,CCL4,-0.5289004262370646,Stim8hr,kNN_predicted
PRDM8,IL22,-0.5346181135017104,Stim8hr,kNN_predicted
PRDM8,NATD1,0.5009594040962208,Stim8hr,kNN_predicted
PRDM9,IL10,-0.7549371949580362,Stim8hr,kNN_predicted
PREB,CXCL8,-0.6580259833313494,Stim8hr,kNN_predicted
PREB,IL10,-0.5273991956638874,Stim8hr,kNN_predicted
PREB,IL22,-0.8008702056589017,Stim8hr,kNN_predicted
PROP1,CCR1,0.7304296647506477,Stim8hr,kNN_predicted
PROP1,CLCF1,0.5319836139932095,Stim8hr,kNN_predicted
PROP1,HMOX1,0.563343350459889,Stim8hr,kNN_predicted
PROX1,CD93,0.5446471319872043,Stim8hr,kNN_predicted
PROX1,FCER1G,0.5364688222651195,Stim8hr,kNN_predicted
PROX1,FCGBP,0.5471571586750897,Stim8hr,kNN_predicted
PROX1,GNLY,0.6364739519195659,Stim8hr,kNN_predicted
PROX1,GZMK,0.7445285199510484,Stim8hr,kNN_predicted
PROX1,ODAPH,0.5790496200391186,Stim8hr,kNN_predicted
PROX1,TEX29,0.6406216319869269,Stim8hr,kNN_predicted
PROX2,IL6,0.5490891679942784,Stim8hr,kNN_predicted
PRRX1,IL5,0.538001572210391,Stim8hr,kNN_predicted
PRRX2,CD180,0.5034207135740956,Stim8hr,kNN_predicted
PRRX2,IL22,-1.0406511553526205,Stim8hr,kNN_predicted
PTF1A,IL17RB,1.2913426625391744,Stim8hr,kNN_predicted
PTF1A,IL5,-0.7107521722060112,Stim8hr,kNN_predicted
RAG1,IL22,-0.5094230397218484,Stim8hr,kNN_predicted
RARB,IL5,-0.9336690669845091,Stim8hr,kNN_predicted
RAX,CXCL8,-0.6470675819801432,Stim8hr,kNN_predicted
RAX,EMP1,-0.5422520956903935,Stim8hr,kNN_predicted
RAX,IL10,-0.5186161806997533,Stim8hr,kNN_predicted
RAX,IL22,-1.2303875804324538,Stim8hr,kNN_predicted
RBSN,IL10,-0.5478585964180992,Stim8hr,kNN_predicted
RBSN,STC1,0.5084890001063683,Stim8hr,kNN_predicted
RFX3,IL22,-0.509540813258344,Stim8hr,kNN_predicted
RFX4,IL6,0.5213414201867845,Stim8hr,kNN_predicted
RFX6,IL6,0.55595767060396,Stim8hr,kNN_predicted
RFX8,RORC,0.5109381506877304,Stim8hr,kNN_predicted
RORA,SYCE3,0.6223508525303368,Stim8hr,kNN_predicted
RORA,TCN2,0.6217445285675619,Stim8hr,kNN_predicted
RORC,CXCL8,-0.636330279925,Stim8hr,kNN_predicted
RORC,IL10,-0.5100103739217081,Stim8hr,kNN_predicted
RORC,IL22,-1.2690446384996152,Stim8hr,kNN_predicted
RXRG,HMOX1,0.5157933705269315,Stim8hr,kNN_predicted
SALL2,IL5,0.5387924816304867,Stim8hr,kNN_predicted
SALL4,IL5,-0.9095904783719934,Stim8hr,kNN_predicted
SATB1,CTSW,0.5034176316235927,Stim8hr,kNN_predicted
SCRT2,PTGS2,0.5122120595184206,Stim8hr,kNN_predicted
SCX,CRTAM,-0.6501666366705985,Stim8hr,kNN_predicted
SETBP1,IL10,-1.0026994865950374,Stim8hr,kNN_predicted
SHOX,IL10,-0.5053386186115277,Stim8hr,kNN_predicted
SHOX,IL22,-0.5296899149396073,Stim8hr,kNN_predicted
SHOX,LAIR2,0.5140850342547916,Stim8hr,kNN_predicted
SHOX,MAP2K6,0.5604085093241175,Stim8hr,kNN_predicted
SHOX2,IL5,0.5019519229934817,Stim8hr,kNN_predicted
SIM1,IL22,-0.5074943526782516,Stim8hr,kNN_predicted
SIM1,IL5,-0.5310002006652457,Stim8hr,kNN_predicted
SIX1,CXCL8,-0.6446669622021262,Stim8hr,kNN_predicted
SIX1,IL10,-0.5166921154316748,Stim8hr,kNN_predicted
SIX1,IL22,-0.7846112094031636,Stim8hr,kNN_predicted
SIX1,IL5,0.5095412443972163,Stim8hr,kNN_predicted
SIX3,IL10,-0.6301291158642316,Stim8hr,kNN_predicted
SIX3,SYCE3,0.5587619215782906,Stim8hr,kNN_predicted
SIX4,DTX3,-0.6480691209489062,Stim8hr,kNN_predicted
SIX4,IL6,0.5294756678903987,Stim8hr,kNN_predicted
SIX5,CXCL8,-1.0059343015157352,Stim8hr,kNN_predicted
SIX6,IL10,-1.0370150837583432,Stim8hr,kNN_predicted
SIX6,IL5,-0.6563181929503874,Stim8hr,kNN_predicted
SKIL,IL5,-0.6858157208033006,Stim8hr,kNN_predicted
SKOR1,IL5,-0.5158981838473354,Stim8hr,kNN_predicted
SKOR2,BAIAP2L1,0.5359482235400788,Stim8hr,kNN_predicted
SKOR2,LSR,0.5701178226498959,Stim8hr,kNN_predicted
SLC2A4RG,CD180,0.52053363993895,Stim8hr,kNN_predicted
SLC2A4RG,MT1H,0.7277837314567366,Stim8hr,kNN_predicted
SMAD9,SYCE3,0.5580003043123907,Stim8hr,kNN_predicted
SNAI3,CXCL8,-0.6267869271305385,Stim8hr,kNN_predicted
SNAI3,IL10,-1.3202266330428418,Stim8hr,kNN_predicted
SNAI3,IL22,-0.7628497778978668,Stim8hr,kNN_predicted
SNAPC2,CCL4,-0.5159101673812109,Stim8hr,kNN_predicted
SNAPC2,IL5,-0.5532009783821897,Stim8hr,kNN_predicted
SNAPC5,FXYD2,0.5427856825302687,Stim8hr,kNN_predicted
SNAPC5,IL10,-0.5499340762911926,Stim8hr,kNN_predicted
SNAPC5,MAP2K6,0.535097286911748,Stim8hr,kNN_predicted
SOHLH1,IL5,-0.5051099513870044,Stim8hr,kNN_predicted
SOHLH2,PTGS2,0.5066327169468173,Stim8hr,kNN_predicted
SOX1,IL5,-0.5146029312052467,Stim8hr,kNN_predicted
SOX1,SYCE3,0.5497280600579608,Stim8hr,kNN_predicted
SOX14,CCR6,0.5499838674823924,Stim8hr,kNN_predicted
SOX14,IL5,-0.5520474483670023,Stim8hr,kNN_predicted
SOX14,LTK,0.5679880646801738,Stim8hr,kNN_predicted
SOX14,PTPN13,0.5823087999728453,Stim8hr,kNN_predicted
SOX15,MAP2K6,0.5430105319638047,Stim8hr,kNN_predicted
SOX17,IL17RB,1.216532597347741,Stim8hr,kNN_predicted
SOX17,IL5,-0.6704314822180594,Stim8hr,kNN_predicted
SOX18,IL17RB,1.3572262671695619,Stim8hr,kNN_predicted
SOX2,CXCL8,-0.6380712974345545,Stim8hr,kNN_predicted
SOX2,IL10,-0.5114057766222629,Stim8hr,kNN_predicted
SOX2,IL17F,1.478259490862321,Stim8hr,kNN_predicted
SOX2,IL22,-0.7765837583105487,Stim8hr,kNN_predicted
SOX2,IL6,0.506524665266014,Stim8hr,kNN_predicted
SOX21,IL10,-0.5864887868547448,Stim8hr,kNN_predicted
SOX3,IL22,-0.5367934943470678,Stim8hr,kNN_predicted
SOX30,CCL4,-0.5072363278569219,Stim8hr,kNN_predicted
SOX7,IL10,-0.5321295371120658,Stim8hr,kNN_predicted
SOX8,IL5,-1.1216893124681855,Stim8hr,kNN_predicted
SOX9,CXCL8,-0.6422888915016333,Stim8hr,kNN_predicted
SOX9,GNLY,-0.8226392694142818,Stim8hr,kNN_predicted
SOX9,IGSF3,0.7172953930234827,Stim8hr,kNN_predicted
SOX9,IL10,-0.514786122953502,Stim8hr,kNN_predicted
SOX9,IL22,-0.781716907325101,Stim8hr,kNN_predicted
SP5,IL10,-0.5305166495599015,Stim8hr,kNN_predicted
SP7,IL4,-0.840046284403692,Stim8hr,kNN_predicted
SP7,IL5,-0.5601122759659888,Stim8hr,kNN_predicted
SP8,GNLY,-0.5748935866265137,Stim8hr,kNN_predicted
SP9,ZNF347,0.512086399938658,Stim8hr,kNN_predicted
SP9,ZNF844,0.5920816003459892,Stim8hr,kNN_predicted
SP9,ZSCAN18,0.619945109924657,Stim8hr,kNN_predicted
SPDEF,CCL4,-0.5276575787348923,Stim8hr,kNN_predicted
SPDEF,PTGS2,0.5815887050532523,Stim8hr,kNN_predicted
SPI1,IL6,0.5033835178104722,Stim8hr,kNN_predicted
SPIC,EOMES,-0.5130385287967089,Stim8hr,kNN_predicted
SPIC,IL5,-0.5414825399372081,Stim8hr,kNN_predicted
SRCAP,PRXL2A,-0.5014243774316005,Stim8hr,kNN_predicted
SRY,IL17F,1.4875789653265945,Stim8hr,kNN_predicted
SRY,IL22,-0.5764757125610714,Stim8hr,kNN_predicted
SRY,LRRC32,-0.5455546643287345,Stim8hr,kNN_predicted
ST18,IL22,-0.5749747363393175,Stim8hr,kNN_predicted
ST18,IL5,-0.6407040433337274,Stim8hr,kNN_predicted
TAL1,CD93,0.5420060490184059,Stim8hr,kNN_predicted
TAL1,EPHB6,0.5058219259477026,Stim8hr,kNN_predicted
TAL1,FCER1G,0.5338673972569565,Stim8hr,kNN_predicted
TAL1,FCGBP,0.5445039041766031,Stim8hr,kNN_predicted
TAL1,GNLY,0.6333875856912791,Stim8hr,kNN_predicted
TAL1,ODAPH,0.5762417137824665,Stim8hr,kNN_predicted
TAL1,TEX29,0.6375151529800306,Stim8hr,kNN_predicted
TBR1,IL5,-0.5057432175015921,Stim8hr,kNN_predicted
TBX1,PLK1,-0.5027753793253356,Stim8hr,kNN_predicted
TBX18,IL22,-0.5440907537404553,Stim8hr,kNN_predicted
TBX18,IL5,0.5301137355244896,Stim8hr,kNN_predicted
TBX19,IL10,-0.5998039509679118,Stim8hr,kNN_predicted
TBX2,GNLY,-0.5336799226932099,Stim8hr,kNN_predicted
TBX2,IL22,-0.5698326287973057,Stim8hr,kNN_predicted
TBX2,L1CAM,0.5052899452211402,Stim8hr,kNN_predicted
TBX2,PLK2,0.5333138817003358,Stim8hr,kNN_predicted
TBX2,SIGLEC6,0.6181331926946603,Stim8hr,kNN_predicted
TBX20,IL22,-1.0344092590208211,Stim8hr,kNN_predicted
TBX3,CD8A,0.5570356842178008,Stim8hr,kNN_predicted
TBX5,IL5,-0.5491157184659524,Stim8hr,kNN_predicted
TBX6,IL22,-0.5421877353031882,Stim8hr,kNN_predicted
TCF12,MGLL,0.621415728962764,Stim8hr,kNN_predicted
TCF20,IL22,-0.5363820391626656,Stim8hr,kNN_predicted
TCF20,MGLL,0.6352434401478267,Stim8hr,kNN_predicted
TCF20,MT1H,0.7899870114309699,Stim8hr,kNN_predicted
TCF21,CXCL8,-0.6634288691202516,Stim8hr,kNN_predicted
TCF21,IL10,-0.8608448805699319,Stim8hr,kNN_predicted
TCF21,IL22,-1.2880288713230634,Stim8hr,kNN_predicted
TCF21,IL26,-0.6061208352263521,Stim8hr,kNN_predicted
TCF23,GZMK,0.6586911167806214,Stim8hr,kNN_predicted
TCF23,IL5,-0.67851016152555,Stim8hr,kNN_predicted
TCF23,MT1H,0.7192594408140396,Stim8hr,kNN_predicted
TCF3,IL17RB,1.27400051351505,Stim8hr,kNN_predicted
TCF3,IL22,-0.5140751250060978,Stim8hr,kNN_predicted
TCF4,ZNF347,0.5284865125171883,Stim8hr,kNN_predicted
TCF4,ZNF844,0.6110436444512686,Stim8hr,kNN_predicted
TCF4,ZSCAN18,0.639799512612351,Stim8hr,kNN_predicted
TCFL5,CTSW,0.5983317964747116,Stim8hr,kNN_predicted
TCFL5,IL4,-0.5949102696211389,Stim8hr,kNN_predicted
TCFL5,TGFB1I1,0.5040369080209826,Stim8hr,kNN_predicted
TCFL5,ZSCAN18,0.5339728899129745,Stim8hr,kNN_predicted
TEAD2,IL5,-0.9750934838223605,Stim8hr,kNN_predicted
TEAD2,ZSCAN18,0.5444990852475142,Stim8hr,kNN_predicted
TEF,IL22,-0.5530526655653573,Stim8hr,kNN_predicted
TET1,IL5,-0.5006220584041728,Stim8hr,kNN_predicted
TET3,RORC,0.5267342014575708,Stim8hr,kNN_predicted
TFAP2A,CCR6,0.5321947451427016,Stim8hr,kNN_predicted
TFAP2A,LTK,1.0059670809161352,Stim8hr,kNN_predicted
TFAP2A,PTPN13,0.9802936602957533,Stim8hr,kNN_predicted
TFAP2A,RORC,0.6052555841396156,Stim8hr,kNN_predicted
TFAP2A,STON1,0.5402532186949563,Stim8hr,kNN_predicted
TFAP2E,CRTAM,-0.5885289460390657,Stim8hr,kNN_predicted
TFAP2E,PTGS2,0.5114978640984128,Stim8hr,kNN_predicted
TFDP2,IL13,-0.5671727564586694,Stim8hr,kNN_predicted
TFDP3,IL22,-0.539558353932006,Stim8hr,kNN_predicted
TFDP3,MGLL,0.5478477496696565,Stim8hr,kNN_predicted
TFEB,CD8A,0.5387756175653834,Stim8hr,kNN_predicted
TFEB,IL6,0.5748990714452947,Stim8hr,kNN_predicted
THAP10,CLCF1,0.5174497760775298,Stim8hr,kNN_predicted
THAP10,COL6A2,0.8331431681353936,Stim8hr,kNN_predicted
THAP10,FAM20C,0.5381096797684607,Stim8hr,kNN_predicted
THAP10,HMOX1,0.5479527618569769,Stim8hr,kNN_predicted
THAP10,IFITM2,-0.558722707425677,Stim8hr,kNN_predicted
THAP10,PPP4R4,0.6085729903661145,Stim8hr,kNN_predicted
THAP10,ZNF347,0.526808627414899,Stim8hr,kNN_predicted
THAP10,ZNF844,0.6091036497615461,Stim8hr,kNN_predicted
THAP10,ZSCAN18,0.6377682212827936,Stim8hr,kNN_predicted
THAP2,IL5,-0.6492450086358895,Stim8hr,kNN_predicted
THAP2,MT1H,0.7048362298878699,Stim8hr,kNN_predicted
THAP2,RORC,0.6296847623176566,Stim8hr,kNN_predicted
THAP4,IL17RB,1.2502557049558927,Stim8hr,kNN_predicted
THAP6,CCR6,0.5336322361483731,Stim8hr,kNN_predicted
THAP6,IL5,-0.6939194359241936,Stim8hr,kNN_predicted
THAP6,LTK,0.551101148563365,Stim8hr,kNN_predicted
THAP6,PLK2,0.5099290667864479,Stim8hr,kNN_predicted
THAP6,PTPN13,0.5649961124874875,Stim8hr,kNN_predicted
THAP6,RORC,0.666776274119694,Stim8hr,kNN_predicted
THAP6,STON1,0.62635492850912,Stim8hr,kNN_predicted
THAP8,CCL1,-0.5820485324126174,Stim8hr,kNN_predicted
THAP8,CCL4,-0.6372476453552413,Stim8hr,kNN_predicted
THAP8,IL2,-1.0773192243780834,Stim8hr,kNN_predicted
THAP8,IL3,-0.8572694415671857,Stim8hr,kNN_predicted
THAP9,CD8A,0.5633541707420588,Stim8hr,kNN_predicted
THAP9,IL10,-0.5870192011824499,Stim8hr,kNN_predicted
THAP9,MAP2K6,0.5376361328071249,Stim8hr,kNN_predicted
THRA,BAIAP2L1,0.5919978921177254,Stim8hr,kNN_predicted
THRA,F2RL1,0.5192407677574673,Stim8hr,kNN_predicted
THRA,LSR,0.6297409608677362,Stim8hr,kNN_predicted
THRA,TGFB1I1,0.5219686146858491,Stim8hr,kNN_predicted
THRB,IGSF3,0.5567555295678067,Stim8hr,kNN_predicted
THRB,MGLL,0.6375673414680991,Stim8hr,kNN_predicted
TIGD1,IL6,0.5311591404016377,Stim8hr,kNN_predicted
TIGD1,PNLDC1,0.5456396276583634,Stim8hr,kNN_predicted
TIGD2,MGLL,0.5558024045386971,Stim8hr,kNN_predicted
TIGD3,CCL1,-0.5736382415241569,Stim8hr,kNN_predicted
TIGD3,CCL4,-0.6280397567222967,Stim8hr,kNN_predicted
TIGD3,CSF2RB,-0.5488378103276758,Stim8hr,kNN_predicted
TIGD4,CD8A,0.5396584857652287,Stim8hr,kNN_predicted
TIGD6,CD93,0.5364335200569117,Stim8hr,kNN_predicted
TIGD6,FCER1G,0.5283785442483975,Stim8hr,kNN_predicted
TIGD6,FCGBP,0.5389056940068716,Stim8hr,kNN_predicted
TIGD6,GNLY,0.6268755353709778,Stim8hr,kNN_predicted
TIGD6,ODAPH,0.5703171975437837,Stim8hr,kNN_predicted
TIGD6,TEX29,0.6309606658856404,Stim8hr,kNN_predicted
TLX1,CD93,0.5195308111041826,Stim8hr,kNN_predicted
TLX1,FCER1G,0.5117296429095143,Stim8hr,kNN_predicted
TLX1,FCGBP,0.5219250882874523,Stim8hr,kNN_predicted
TLX1,GNLY,0.6071230509944652,Stim8hr,kNN_predicted
TLX1,ODAPH,0.5523468335743659,Stim8hr,kNN_predicted
TLX1,PLK1,-0.605776106757121,Stim8hr,kNN_predicted
TLX1,TEX29,0.6110794614169979,Stim8hr,kNN_predicted
TLX2,IL22,-0.5482814233841188,Stim8hr,kNN_predicted
TLX3,CXCL8,-0.6519449306628843,Stim8hr,kNN_predicted
TLX3,IL10,-0.7191954225514685,Stim8hr,kNN_predicted
TLX3,IL22,-0.7934690786144031,Stim8hr,kNN_predicted
TLX3,MAP2K6,0.5345692895294704,Stim8hr,kNN_predicted
TOPORS,IL10,-0.5426580152289214,Stim8hr,kNN_predicted
TOPORS,IL6,0.5286769870311089,Stim8hr,kNN_predicted
TRAFD1,IL5,-0.5204295218275244,Stim8hr,kNN_predicted
TSHZ2,IL22,-1.011634078614961,Stim8hr,kNN_predicted
TSHZ3,IL5,-0.6559347594765207,Stim8hr,kNN_predicted
TTF1,IGSF3,0.5547091375513681,Stim8hr,kNN_predicted
TWIST1,MT1H,0.7245804021107923,Stim8hr,kNN_predicted
UBP1,IL22,-0.5024902353658275,Stim8hr,kNN_predicted
UNCX,MT1H,0.7768923053356597,Stim8hr,kNN_predicted
UNCX,ZSCAN18,0.5407642112436107,Stim8hr,kNN_predicted
VAX1,SYCE3,0.5836910152752048,Stim8hr,kNN_predicted
VSX1,CD8A,0.6020983797259726,Stim8hr,kNN_predicted
VSX1,IL4,-0.8840214173449334,Stim8hr,kNN_predicted
VSX1,IL5,-0.6773284764831756,Stim8hr,kNN_predicted
WT1,GPR15,-0.5380382859708851,Stim8hr,kNN_predicted
WT1,IL10,-0.5942048491386174,Stim8hr,kNN_predicted
WT1,IL22,-0.8056641578964161,Stim8hr,kNN_predicted
YBX2,CCL3,-0.5443783495241186,Stim8hr,kNN_predicted
YBX2,IL13,-0.9671223661097987,Stim8hr,kNN_predicted
YBX2,IL17RB,1.2922708741764612,Stim8hr,kNN_predicted
ZBED3,IL6,0.5567727717027724,Stim8hr,kNN_predicted
ZBED4,CD93,0.5339641253208067,Stim8hr,kNN_predicted
ZBED4,CTSW,0.7404675095430187,Stim8hr,kNN_predicted
ZBED4,FCER1G,0.525946229437609,Stim8hr,kNN_predicted
ZBED4,FCGBP,0.5364249189727233,Stim8hr,kNN_predicted
ZBED4,GNLY,0.9888349146694265,Stim8hr,kNN_predicted
ZBED4,IL10,-0.7477007966832391,Stim8hr,kNN_predicted
ZBED4,IL13,-0.5487797243581342,Stim8hr,kNN_predicted
ZBED4,MAP2K6,0.5336490560276761,Stim8hr,kNN_predicted
ZBED4,ODAPH,0.5676918241603767,Stim8hr,kNN_predicted
ZBED4,TEX29,0.6280561289975243,Stim8hr,kNN_predicted
ZBED6,IL22,-0.5032450734415087,Stim8hr,kNN_predicted
ZBTB1,BAIAP2L1,0.5491452428430448,Stim8hr,kNN_predicted
ZBTB1,CD8A,0.5091027177870154,Stim8hr,kNN_predicted
ZBTB1,CXCL8,-0.6413063232824473,Stim8hr,kNN_predicted
ZBTB1,IL10,-0.9090693962793105,Stim8hr,kNN_predicted
ZBTB1,IL22,-0.7805210432837001,Stim8hr,kNN_predicted
ZBTB1,LSR,0.5841562233386389,Stim8hr,kNN_predicted
ZBTB1,SPINT2,0.6028654038146913,Stim8hr,kNN_predicted
ZBTB1,SYCE3,0.5938507356358437,Stim8hr,kNN_predicted
ZBTB10,IL10,-0.5253135324227522,Stim8hr,kNN_predicted
ZBTB16,IL22,-0.5035375171089728,Stim8hr,kNN_predicted
ZBTB20,IL10,-0.8726317855195893,Stim8hr,kNN_predicted
ZBTB22,BAIAP2L1,0.6336510246815825,Stim8hr,kNN_predicted
ZBTB22,F2RL1,0.5557746892797076,Stim8hr,kNN_predicted
ZBTB22,LSR,0.6740497060054611,Stim8hr,kNN_predicted
ZBTB24,COL6A2,0.5116365332506275,Stim8hr,kNN_predicted
ZBTB24,MT1H,0.7490363028961914,Stim8hr,kNN_predicted
ZBTB41,CXCL8,-0.6261449654053184,Stim8hr,kNN_predicted
ZBTB41,GNLY,-0.7203992295921938,Stim8hr,kNN_predicted
ZBTB41,IL10,-0.5018469779140479,Stim8hr,kNN_predicted
ZBTB41,IL22,-0.7620684591780507,Stim8hr,kNN_predicted
ZBTB41,LRRC32,0.5198166345578675,Stim8hr,kNN_predicted
ZBTB41,ZFP28,0.9183700918670274,Stim8hr,kNN_predicted
ZBTB41,ZNF229,0.7827898366880524,Stim8hr,kNN_predicted
ZBTB41,ZNF329,0.5880343192581496,Stim8hr,kNN_predicted
ZBTB41,ZNF347,0.9617525575219771,Stim8hr,kNN_predicted
ZBTB41,ZNF502,0.5332020733489099,Stim8hr,kNN_predicted
ZBTB41,ZNF555,0.6506551068467391,Stim8hr,kNN_predicted
ZBTB41,ZNF571,0.5465649766837807,Stim8hr,kNN_predicted
ZBTB41,ZNF607,0.5149321640917348,Stim8hr,kNN_predicted
ZBTB41,ZNF610,0.7959552309523287,Stim8hr,kNN_predicted
ZBTB41,ZNF677,0.767213895041314,Stim8hr,kNN_predicted
ZBTB41,ZNF793,0.8827715077146435,Stim8hr,kNN_predicted
ZBTB41,ZNF844,0.6074768680940931,Stim8hr,kNN_predicted
ZBTB41,ZNF883,0.6330053900875052,Stim8hr,kNN_predicted
ZBTB41,ZNF888,0.5209519463195889,Stim8hr,kNN_predicted
ZBTB41,ZSCAN18,1.1834991104594175,Stim8hr,kNN_predicted
ZBTB42,MGLL,0.5427654112645863,Stim8hr,kNN_predicted
ZBTB43,IL17F,1.5456979493841012,Stim8hr,kNN_predicted
ZBTB45,IL2,0.5502739641576716,Stim8hr,kNN_predicted
ZBTB45,IL5,-0.9219762323846896,Stim8hr,kNN_predicted
ZBTB45,MGLL,0.5547523476051942,Stim8hr,kNN_predicted
ZBTB46,IL17F,1.3665949573660288,Stim8hr,kNN_predicted
ZBTB47,CCL1,-0.5534348920726802,Stim8hr,kNN_predicted
ZBTB47,CCL4,-0.6059204038688893,Stim8hr,kNN_predicted
ZBTB47,MAP2K6,0.5279874622089183,Stim8hr,kNN_predicted
ZBTB47,ZSCAN18,0.5220702041486882,Stim8hr,kNN_predicted
ZBTB6,COL6A2,0.8040768468883563,Stim8hr,kNN_predicted
ZBTB6,CYP1A1,0.5616412515126036,Stim8hr,kNN_predicted
ZBTB6,ZNF347,0.5069253427080921,Stim8hr,kNN_predicted
ZBTB6,ZNF844,0.5861143123552972,Stim8hr,kNN_predicted
ZBTB6,ZSCAN18,0.6136969998547277,Stim8hr,kNN_predicted
ZBTB7C,CCR6,0.5404739786732513,Stim8hr,kNN_predicted
ZBTB7C,GNLY,0.7569564558472853,Stim8hr,kNN_predicted
ZBTB7C,LTK,0.558166861442425,Stim8hr,kNN_predicted
ZBTB7C,PTPN13,0.5722399738349524,Stim8hr,kNN_predicted
ZBTB8A,CCR6,0.5142722283726494,Stim8hr,kNN_predicted
ZBTB8A,JAKMIP2,0.5923110035837603,Stim8hr,kNN_predicted
ZBTB8A,LTK,0.5311073742021952,Stim8hr,kNN_predicted
ZBTB8A,PTPN13,0.5444982332552252,Stim8hr,kNN_predicted
ZBTB8A,PTPRM,0.5539346228771888,Stim8hr,kNN_predicted
ZBTB8A,RORC,0.5455926800437757,Stim8hr,kNN_predicted
ZBTB8B,CXCL8,-0.6437225397664967,Stim8hr,kNN_predicted
ZBTB8B,IL10,-0.5159351732355684,Stim8hr,kNN_predicted
ZBTB8B,IL22,-0.7834617718286438,Stim8hr,kNN_predicted
ZEB2,CCL4,-0.5388874712571419,Stim8hr,kNN_predicted
ZFHX4,BAIAP2L1,0.5336129710211321,Stim8hr,kNN_predicted
ZFHX4,IL5,0.5499689941316104,Stim8hr,kNN_predicted
ZFHX4,LSR,0.5676336851474978,Stim8hr,kNN_predicted
ZFP2,NR4A2,0.5717959629912425,Stim8hr,kNN_predicted
ZFP28,CD180,0.5554958154609319,Stim8hr,kNN_predicted
ZFP28,PLK1,-0.6898973678963628,Stim8hr,kNN_predicted
ZFP30,CCL4,-0.505629382420466,Stim8hr,kNN_predicted
ZFP37,IL17RB,1.2367428003582488,Stim8hr,kNN_predicted
ZFP42,SYCE3,0.5778383510531956,Stim8hr,kNN_predicted
ZFP57,COL6A2,0.5080297765501921,Stim8hr,kNN_predicted
ZFP57,GOLGA7B,0.6429511566391486,Stim8hr,kNN_predicted
ZFP57,IL22,-0.5321311292844425,Stim8hr,kNN_predicted
ZFP57,IL5,-0.9055645396965925,Stim8hr,kNN_predicted
ZFP69B,MT1H,0.7290080829913134,Stim8hr,kNN_predicted
ZFP91,IL22,-0.5823949227980099,Stim8hr,kNN_predicted
ZFPM1,CLCF1,0.5311185303317718,Stim8hr,kNN_predicted
ZFPM1,HMOX1,0.5624272712509746,Stim8hr,kNN_predicted
ZFPM1,IFITM2,-0.5515131359524122,Stim8hr,kNN_predicted
ZFPM1,IL5,-0.9931361034324654,Stim8hr,kNN_predicted
ZFPM2,IL5,0.5103024327772375,Stim8hr,kNN_predicted
ZGLP1,CD180,0.8495958461544337,Stim8hr,kNN_predicted
ZGLP1,IL5,-0.6594799213084555,Stim8hr,kNN_predicted
ZGPAT,CCL3,-0.6288269012788831,Stim8hr,kNN_predicted
