tf,target,importance
ATF3,SLC35E2B,0.1381371799663227
ATF3,SLC35F6,0.4705250352375361
ATF3,SLC39A10,0.8469600420889558
ATF3,SLC39A8,0.0227381417399705
ATF3,SLC3A2,0.0769263078531756
ATF3,SLC4A10,0.0422575753688264
ATF3,SLPI,0.0713074850928078
ATF3,SMAD7,0.8842450204217314
ATF3,SMARCA2,0.1526291066040241
ATF3,SMYD3,0.2471350481684018
ATF3,SNHG11,2.5833725229888382
ATF3,SOS1,0.1777586039729316
ATF3,SPATA18,0.2031656488564593
ATF3,SPECC1,3.795872599389875
ATF3,SPTBN1,0.0466058009346582
ATF3,SQSTM1,0.079568462253988
ATF3,STAP1,0.2054541272282128
ATF3,SYAP1,0.050340965063723
ATF3,TACC3,0.174493214284584
ATF3,TARS,0.047735886087069
ATF3,TCAP,3.2559005280698363
ATF3,TCTEX1D1,0.1050186299180154
ATF3,TCTN1,0.1889558191637113
ATF3,TEKT1,0.0370164452691396
ATF3,TEKT2,0.3869510259992343
ATF3,TIMP3,0.0056518281634404
ATF3,TM4SF1,0.578404924597629
ATF3,TMEM123,0.0413922275762924
ATF3,TMEM190,0.3325646754241864
ATF3,TNFRSF12A,0.7056813906178474
ATF3,TNFRSF21,0.1579222342853818
ATF3,TPPP3,0.1763539360070084
ATF3,TPSB2,0.0704864763285452
ATF3,TRIM26,1.476053093346284
ATF3,TRIM37,0.2050620477623945
ATF3,TRIM39,0.1285812837651535
ATF3,TRIO,0.1071625868900829
ATF3,TRIP11,0.1559828335038691
ATF3,TRIT1,0.1302617420172127
ATF3,TSC22D1,0.5041590802778407
ATF3,TSNAX,0.099834956531481
ATF3,TSPAN1,0.0871667765725776
ATF3,TSPYL2,0.1462669160037747
ATF3,TTC27,0.5634211826802727
ATF3,TTI1,0.5804127032472567
ATF3,U2AF2,0.0342477297166254
ATF3,UBB,0.0321086936063827
ATF3,UBC,0.1910527540225902
ATF3,UBTD2,4.584599598519035e-06
ATF3,UGDH,0.3292458733286913
ATF3,VLDLR,0.1449856220490444
