source_TF,n_target_genes,n_edges,log2FC_mean,log2FC_std,log2FC_min,log2FC_max,adj_pval_min,adj_pval_mean,adj_pval_median,culture_condition
TFDP1,175,175,0.3699013916165181,0.8329043164321708,-1.5286502865447558,3.168571566533797,9.743862847427774e-05,0.0254150035252724,0.0252176930710728,Rest
TFDP1,71,71,0.0881256194884628,0.4464609010683604,-0.682356595747973,1.4477057690888795,5.055190074642725e-12,0.0256106417744644,0.0188498209362161,Stim48hr
TFDP1,253,253,0.3824262813786499,0.7449482806174565,-2.1483801474958883,2.838714050676595,0.0002685771407174,0.0231174139584903,0.0246422552315202,Stim8hr
TFDP2,1,1,1.0979331158789034,,1.0979331158789034,1.0979331158789034,0.0022533424049915,0.0022533424049915,0.0022533424049915,Stim48hr
TFE3,3,3,-0.4810151746208912,1.319844824339556,-1.3500062030340614,1.0377456690779632,9.163897569219937e-13,0.0160004560697341,7.816489065840351e-05,Rest
TFE3,12,12,0.8104318879641931,0.716298968204091,-0.5696144115770302,1.9138157922842909,5.24528462332742e-05,0.0310736142590132,0.0393254623172109,Stim48hr
TFEB,1,1,2.137034172501994,,2.137034172501994,2.137034172501994,0.0183492893013948,0.0183492893013948,0.0183492893013948,Stim48hr
TGIF1,7,7,-0.3822757486685885,1.9459123961021545,-2.007361102297351,3.575097007403759,3.025358535239478e-16,0.0018923273083754,3.653203656908487e-08,Rest
TGIF1,4,4,-1.275763253559264,0.8127747715563505,-2.1665734095061544,-0.3358400553759508,3.72569264632842e-16,0.0010477558082927,0.000140246487842,Stim48hr
TGIF1,25,25,-0.0398548395122612,0.8265320416179933,-2.485189148289197,1.183956427985338,2.659817046989624e-13,0.0261124979486241,0.0243711866299625,Stim8hr
TGIF2,3,3,1.2308086406921748,1.1838601245073908,0.3145997198393341,2.567517508352539,2.4071473034527e-07,0.0267006609559484,0.0331281143213816,Rest
TGIF2,78,78,0.3407519734657014,0.4772873264951912,-0.6643461307966,2.8683489622914213,1.0750394248395395e-10,0.0150048348821336,0.0064115138599015,Stim48hr
TGIF2,1,1,0.684616236779893,,0.684616236779893,0.684616236779893,0.049367226841928,0.049367226841928,0.049367226841928,Stim8hr
THAP11,1176,1176,0.3463189771645313,0.7742515619185102,-3.4058660852222054,3.902623406523513,2.1956868347631168e-66,0.0141040293630867,0.0074749889460306,Rest
THAP11,322,322,0.1829218871739851,0.7569264027117447,-3.2649741434885096,2.590649844216999,2.3995997602320832e-27,0.0148521283856782,0.0082015127565023,Stim48hr
THAP11,931,931,0.2597055469296035,0.78883170934059,-4.536340544862607,4.320419981472288,1.2203277782391036e-93,0.0130606079057149,0.006650538591934,Stim8hr
THAP3,4,4,-0.2176698225364222,0.8356531040455043,-1.3082026547067118,0.5886130167086797,1.5271684366779878e-14,0.0085299226802775,6.620367016122737e-10,Rest
THAP3,3,3,-0.0202464279421415,0.595933117657457,-0.7063296890705664,0.3686602200152403,2.5048709069927445e-08,0.0166059961640837,0.0006381617740847,Stim48hr
THAP3,8,8,0.201117168876155,0.6586775041441789,-1.0763190198266426,1.1552390725001107,7.137298544663901e-14,0.0124349741075654,0.0008095384639035,Stim8hr
THAP5,81,81,0.4096301854179333,0.3554123063258236,-1.4466414696405032,2.338731107112128,5.979465250987745e-13,0.0101054309629821,0.0006488892322995,Rest
THAP5,52,52,0.2682487559058011,0.2141405321013733,-1.137672817171096,0.4843328004140629,3.71542154810851e-10,0.0097436461531381,0.0025700996516102,Stim48hr
THAP5,4,4,-0.1305361259570665,0.847190289747125,-1.4005737599692871,0.3284222687031229,2.20584031613678e-07,0.0226589969310214,0.0238981499548432,Stim8hr
THAP7,12,12,0.3162966234881841,0.5890739365185444,-0.6518354657473218,1.8115897949859523,1.1658745807704843e-48,0.007450385319095,0.0021106801676198,Rest
THAP7,12,12,0.4479719704287218,0.6130891399984013,-0.8260630255044381,1.5715485459367455,2.4227361056257748e-39,0.001212479931631,0.0005501893840676,Stim48hr
THAP7,18,18,0.4973449900958222,0.4889900947781985,-0.636258384771334,1.7257888892654574,8.03943162540623e-46,0.0051881360507092,3.741879732090877e-06,Stim8hr
THRA,165,165,0.0349738009823781,0.4561039817714571,-1.0141361759500884,1.0463520413034584,0.0018452982595043,0.0267907101818813,0.0261961269375898,Rest
THRA,32,32,-0.0044400442094967,0.3330296822898432,-0.6354480043361764,0.3619507589509506,0.0091281393919689,0.0334227662538971,0.0460582803407573,Stim48hr
TIGD5,2,2,-0.6110410894499196,0.1273359131175152,-0.7010811771038957,-0.5210010017959436,0.0291391976278205,0.0369136299765607,0.0369136299765607,Stim8hr
TMF1,2,2,0.0059733746876526,0.4902475770815068,-0.3406840115269555,0.3526307609022608,0.0037686619206959,0.0089520300007278,0.0089520300007278,Rest
TMF1,1,1,2.6461621239485407,,2.6461621239485407,2.6461621239485407,0.0040137882247982,0.0040137882247982,0.0040137882247982,Stim8hr
TOPORS,38,38,-0.2494447799511896,0.8230214904420107,-3.979630405018156,0.7800448898952658,0.0085400709125236,0.0300518154666842,0.0301484371287705,Rest
TP73,54,54,-0.3500128096364477,0.700821224378299,-1.393502043573999,1.862237240671056,0.0014116744136145,0.0275997594726746,0.0342829527938891,Rest
TP73,43,43,-0.0021476716943701,0.4083168266517146,-0.5999285772261786,0.7085260336621403,0.000285904449941,0.0328256853175306,0.0388242057948202,Stim48hr
TP73,48,48,-0.141175673229919,0.5743464512463936,-1.18365861039078,0.9587910784599474,0.003165021374768,0.0311444954273355,0.0252211109086585,Stim8hr
TRERF1,5,5,0.1034034989094272,0.8247992472164228,-0.9136788542172752,1.0665375269859756,0.0001185543896173,0.0192229015681423,0.0172219357725523,Rest
TRERF1,4,4,-0.1400493171540763,0.6952333133704602,-0.8158188700252689,0.8338257579911772,0.002889903185808,0.0230553950011507,0.0274355767846671,Stim8hr
TRPS1,1,1,-0.325297276408666,,-0.325297276408666,-0.325297276408666,0.0101959280513126,0.0101959280513126,0.0101959280513126,Rest
USF2,32,32,-0.0428019986100199,0.5678732219467504,-1.1018974113155824,0.7849037583917898,5.0733957737046585e-11,0.0128189850364654,0.0020360926901625,Rest
USF2,21,21,-0.6824649817477418,0.4771766517510528,-2.0381453695891096,0.2952789125423959,3.195532349046803e-10,0.0201203608871785,0.0158647068589005,Stim48hr
USF2,78,78,-0.0671215543958692,0.622048515957723,-1.7997544147090254,1.061871286091983,1.3191913237580904e-22,0.012914025165044,0.0045346783623754,Stim8hr
USF3,2,2,1.78214993235181,0.1601895975268205,1.6688787816650514,1.8954210830385687,8.06540286359423e-05,0.0025406199825183,0.0025406199825183,Rest
USF3,4,4,2.0854216311657847,1.0862432287500925,0.9236348130748124,3.499300081518867,3.332824730564008e-05,0.014132798276571,0.0114619043940151,Stim48hr
USF3,3,3,4.676349553275186,7.21046699934406,-1.2658930776557316,12.698030118466376,9.191631093410675e-10,0.010548846010764,0.0010617055554689,Stim8hr
VDR,1,1,0.5114156100960091,,0.5114156100960091,0.5114156100960091,1.8865648257582277e-17,1.8865648257582277e-17,1.8865648257582277e-17,Stim48hr
VDR,1,1,0.4894580707643652,,0.4894580707643652,0.4894580707643652,0.0014478648937881,0.0014478648937881,0.0014478648937881,Stim8hr
VEZF1,22,22,-0.0750582513732375,1.3304212215545326,-1.5944495200311604,5.147986478524846,1.0666225853760024e-10,0.0195148422827366,0.0191998964029646,Rest
VEZF1,21,21,-0.1074089053710177,0.246836488012207,-0.4283858610479817,0.3797333108968267,0.0017770499759695,0.0368413227283521,0.0466846113086494,Stim48hr
VEZF1,19,19,-0.16303773753036,0.6949652204721942,-1.939999305192765,0.6032532728935247,2.8590985640212365e-07,0.0288308079012056,0.0338046159479709,Stim8hr
WIZ,145,145,0.1030443125088909,1.0779223442689645,-2.553411279376346,4.366570468356381,1.995361537670324e-15,0.0173531240615875,0.0160424696273661,Rest
WIZ,174,174,-0.018660370804103,0.8184760655986809,-1.9150539866079648,3.741880597506475,5.8275041049361865e-24,0.0186268517398067,0.0144383284499824,Stim48hr
WIZ,371,371,0.0221778977597124,0.7292412360655792,-2.91353919013688,5.214609891463804,5.696287802997238e-21,0.020586202015092,0.017544342752279,Stim8hr
XBP1,152,152,-0.4235740601405087,0.4368699722131028,-2.241479446365594,2.015717898330685,3.1893987651525187e-21,0.0083591644106724,0.0005652931753283,Rest
XBP1,352,352,-0.3017668981701109,0.4094625738601726,-3.0018334625085203,0.8794936432435304,7.593563119041444e-45,0.0115149088809632,0.0022206673150721,Stim48hr
XBP1,193,193,-0.374440972603816,0.358690553851271,-2.0500731398868988,0.7974162711325807,3.2423668623739063e-57,0.0100441870776868,0.0005476142337324,Stim8hr
XPA,2,2,2.851511547992712,0.727831989084398,2.336856612946641,3.3661664830387834,3.999492953521287e-05,0.0056708988896641,0.0056708988896641,Stim8hr
YBX1,40,40,0.2800366209445103,0.6029289125749475,-1.4320528675688688,1.3586408391697595,4.0882419677535846e-05,0.0355569071661717,0.0455911503974597,Rest
YBX1,102,102,0.1011060137631117,0.793750818328023,-1.614769501384396,1.641131360460105,5.026156992429143e-08,0.0202627545173399,0.0141958364536136,Stim48hr
YBX1,21,21,0.243848815061085,0.5190898474588073,-0.6961587832418413,0.8386793599121329,0.002287054397368,0.0318495873087709,0.0422321320947045,Stim8hr
YY1,314,314,-0.0501682272511313,0.5653571413505546,-1.6661934438263042,1.3065413656438456,3.5281694426477264e-14,0.0207085474332535,0.0195910370203698,Rest
YY1,255,255,-0.1121279609999857,0.567976333190597,-2.597646854241145,1.1934852243300915,1.2752174037166248e-14,0.0229819943149087,0.0231077727596656,Stim48hr
YY1,623,623,-0.1425560039747787,0.5487309842244859,-2.708112316664237,2.2061665920455704,1.3915626560578052e-30,0.0162263835871842,0.0126647632865967,Stim8hr
ZBED1,51,51,0.1179194885261169,0.5680844007390402,-1.2348095587325305,1.2027485715974024,9.852390451299576e-06,0.0258950937201388,0.0316925359693648,Rest
ZBED1,12,12,-0.1144382031095571,1.143243783350414,-1.5728833852966129,2.0459662409956496,4.8664133363604015e-05,0.0150195366557635,0.0150045596902734,Stim48hr
ZBED1,50,50,-0.2923280125434843,1.2963449151343052,-3.878203532790498,3.6228249281885896,1.5948096250995482e-08,0.0286304157413048,0.0355546847304374,Stim8hr
ZBED2,8,8,0.502893264964309,0.3651960296337924,-0.1880157308485167,1.0477983273275566,1.018917034107287e-18,0.0124773913132001,0.0037612617999405,Stim48hr
ZBED2,2,2,1.1399533099810393,0.1758596820354475,1.0156017362764642,1.2643048836856143,1.6533236694827778e-17,0.0041927631849205,0.0041927631849205,Stim8hr
ZBED4,1,1,2.309745661083348,,2.309745661083348,2.309745661083348,4.31611057939059e-07,4.31611057939059e-07,4.31611057939059e-07,Stim48hr
ZBED5,19,19,-0.2978696253325986,0.7267876769526388,-1.285396979923844,0.63520560358041,0.0174362197422759,0.0323466338478805,0.0371726394631118,Rest
ZBTB14,13,13,0.3048804864501416,0.9004730552431424,-0.9743964079061344,1.5250148742520504,2.2951794013153358e-11,0.015502295073924,0.0033689205427141,Rest
ZBTB14,108,108,0.237528900728502,1.099088090075366,-5.807781601496594,2.367263265591742,1.4028606312384687e-236,0.022661455099216,0.0217708067095999,Stim48hr
ZBTB14,61,61,0.0672761017294458,1.181726890176405,-5.490918237953801,2.358593390186478,2.2181557228879443e-46,0.0108961849204467,0.0028532524650126,Stim8hr
ZBTB17,63,63,0.4372132945349723,0.9811103165475876,-1.5407650888059423,2.503366947356259,4.316217948092257e-21,0.0191893252690734,0.0136949478058438,Stim8hr
ZBTB2,20,20,-0.235888841232742,0.9759296369267368,-1.5354371808853036,1.84254421877034,1.2931063160137291e-14,0.007543497948274,0.0004045261604917,Rest
ZBTB2,8,8,0.2472547976971811,0.8939972127253829,-0.9456517966178823,1.3798123858656393,4.3607485014690895e-14,0.0092843562797381,0.0081684693057115,Stim48hr
ZBTB2,30,30,-0.0992893007326281,0.9758193571604674,-1.1915093329157578,3.398528176781643,6.978627413947535e-27,0.0133659517977727,0.0015984163894179,Stim8hr
ZBTB21,10,10,0.4682617781578008,1.214352803955783,-1.7519576911680552,2.2874983989965147,8.334151230688792e-20,0.0063479555074884,0.0054184480562483,Rest
ZBTB21,32,32,0.6517696058773241,0.7706815964192215,-1.934317539276264,2.455650484726688,4.2780175376203766e-60,0.0144516315095949,0.0031715205652534,Stim48hr
ZBTB21,30,30,0.197888487184995,0.9762995103211838,-3.209047934940367,1.8160300041418973,4.46716292932517e-16,0.0196098736672353,0.0142466368383493,Stim8hr
ZBTB22,1,1,2.088287662260659,,2.088287662260659,2.088287662260659,3.431083517149736e-06,3.431083517149736e-06,3.431083517149736e-06,Rest
ZBTB22,1,1,-0.2865735151747514,,-0.2865735151747514,-0.2865735151747514,0.0007513085699087,0.0007513085699087,0.0007513085699087,Stim48hr
ZBTB3,2,2,1.995696193905616,1.4529517686744122,0.968304145538951,3.0230882422722805,0.0038678818953849,0.0268617460434636,0.0268617460434636,Rest
ZBTB3,1,1,2.828866255648316,,2.828866255648316,2.828866255648316,0.0007254023198166,0.0007254023198166,0.0007254023198166,Stim8hr
ZBTB32,8,8,0.1332731435761334,1.7449128176725568,-3.133095756383636,1.8452916295603656,0.0006874821596997,0.0210264321486875,0.0190941412543594,Rest
ZBTB32,4,4,-0.8623729954544642,2.2608241217969565,-4.10492688366443,0.865530753794966,0.0001661178884842,0.0137202189621112,0.0130673057330604,Stim8hr
ZBTB33,16,16,-0.6757155073924055,0.7078384312583096,-1.640325784516503,1.0588366594643477,3.2026281619930392e-24,0.00634079931801,1.753047573355194e-06,Rest
ZBTB33,28,28,0.0896370971272465,0.9382285702280608,-1.0553930203876565,1.885069988448468,2.525631836142558e-16,0.0155036989855937,0.0024036179440103,Stim48hr
ZBTB33,13,13,-0.9527554299961474,0.3762833565050756,-1.7120573233784884,-0.4504668688713615,2.5207900181607764e-17,0.0089047718786771,1.641570828322024e-09,Stim8hr
ZBTB34,16,16,1.6173407921134662,1.867841119922207,-1.5113238998500382,4.756818103331392,5.2965115719586204e-20,0.0112974092400259,0.0016847281720351,Rest
ZBTB34,3,3,-0.9001436766549146,0.1025450623588795,-1.0102983146478557,-0.8074504486481654,0.0010819334881245,0.0155682115497015,0.0146956044323043,Stim48hr
ZBTB34,4,4,-0.2641095561090458,0.9276706383695588,-0.9530040725583596,1.0964000150550006,0.0417017169567417,0.0417017169567417,0.0417017169567417,Stim8hr
ZBTB37,1,1,2.030560839900616,,2.030560839900616,2.030560839900616,0.0414539079937072,0.0414539079937072,0.0414539079937072,Rest
ZBTB39,75,75,0.5475507412048667,0.699437359534548,-0.8435854210510079,2.5451983465409853,6.00409636062271e-06,0.0281231619149618,0.0305941915263143,Rest
ZBTB39,149,149,0.4379916999321223,0.6034136704695777,-1.7688730274717883,2.420163926351705,2.6100862184369844e-10,0.0212619172763932,0.0216461321649264,Stim8hr
ZBTB40,13,13,0.4383904288702522,1.182787136236659,-0.9181159421272226,3.433771043181733,5.122761422256146e-14,0.0193615131961267,0.0031395474170835,Rest
ZBTB40,7,7,0.0728378269344007,0.8072151730753193,-1.1863801994631638,1.20909205415249,6.318576270073478e-26,3.863176402202972e-07,4.476098149500598e-12,Stim48hr
ZBTB40,15,15,-0.0540344297378336,0.6883097576234939,-1.0952375184222485,1.1335815340185451,4.5077404339789e-34,0.0034719271615151,1.9236657162228745e-12,Stim8hr
ZBTB41,1,1,-0.4381786526903344,,-0.4381786526903344,-0.4381786526903344,0.0012550535995321,0.0012550535995321,0.0012550535995321,Rest
ZBTB42,1,1,3.071845413633936,,3.071845413633936,3.071845413633936,5.842401060321366e-12,5.842401060321366e-12,5.842401060321366e-12,Rest
ZBTB44,74,74,-0.426340395375436,0.808031193424883,-1.856681472817639,1.0208748529343228,6.838016415273369e-05,0.0258453262358912,0.0262266597452327,Rest
ZBTB44,83,83,0.1657274342646941,0.6798925634750357,-1.409631834948512,1.561582081550909,6.659301626666796e-05,0.027660427897442,0.0311027897419497,Stim48hr
ZBTB44,128,128,0.4855120410123514,0.8025025597908856,-2.464639256345698,2.481620783876082,1.308006524058304e-10,0.0222661048489316,0.0194416875801747,Stim8hr
ZBTB48,24,24,-0.6535683469328813,1.2637979617839052,-3.775087241649123,1.1295969782642012,1.0911926815105564e-61,0.0087631157737069,0.000135955726044,Rest
ZBTB48,20,20,-0.6297884567988296,1.0134378732021738,-2.4723701858180185,1.2856062486885735,3.0254588563916008e-71,0.0097273150421862,1.7333546559984363e-08,Stim48hr
ZBTB48,21,21,-0.8059418286485327,1.092454263156038,-2.723694935733255,1.3490165556671436,2.4030057599719507e-77,0.0084587283393645,4.517527366564164e-05,Stim8hr
ZBTB5,1,1,0.3559234341739755,,0.3559234341739755,0.3559234341739755,7.785628116967596e-05,7.785628116967596e-05,7.785628116967596e-05,Rest
ZBTB5,1,1,0.5849010354992396,,0.5849010354992396,0.5849010354992396,2.6599616101963164e-15,2.6599616101963164e-15,2.6599616101963164e-15,Stim48hr
ZBTB5,2,2,0.629193972324551,0.1768648826591633,0.5041316144424935,0.7542563302066084,5.6149458123242575e-08,8.004368307282408e-08,8.004368307282408e-08,Stim8hr
ZBTB7A,326,326,0.2027112964928063,0.8218964468550735,-2.2463314045084743,3.366547597492997,1.0771956500879432e-22,0.0221568435509412,0.0224394023384173,Rest
ZBTB7A,30,30,1.3635632523273422,1.1439430661713286,-0.1674225114368864,4.793326355536273,3.2438177394099837e-26,0.0164300612723808,0.0088396302233269,Stim48hr
ZBTB7A,124,124,0.5661834189946686,0.908588343655497,-1.101849587326973,4.316603048936494,9.832842219104377e-19,0.0237275410264957,0.0235975889287031,Stim8hr
ZBTB7B,1,1,-0.3322858553643481,,-0.3322858553643481,-0.3322858553643481,0.0090969314698297,0.0090969314698297,0.0090969314698297,Rest
ZBTB7B,1,1,0.4259936378096177,,0.4259936378096177,0.4259936378096177,5.233032573476688e-07,5.233032573476688e-07,5.233032573476688e-07,Stim48hr
ZBTB7B,1,1,-0.4208764194537403,,-0.4208764194537403,-0.4208764194537403,0.0001790373930912,0.0001790373930912,0.0001790373930912,Stim8hr
ZBTB9,587,587,0.1711411813905467,0.3109634698692493,-0.8535263727924326,0.8283118926310487,0.0006946316958907,0.0264499351112029,0.0263289821511377,Rest
ZBTB9,1,1,-0.2098846551424747,,-0.2098846551424747,-0.2098846551424747,0.0059111649657386,0.0059111649657386,0.0059111649657386,Stim8hr
ZEB1,190,190,0.9069728489533284,1.206881446046874,-1.4866893594312611,5.834815569488804,3.0083665715108643e-97,0.0132077074076196,0.0040905826118392,Rest
ZEB1,266,266,0.6189785919401309,1.0201322036049838,-1.4096559259351027,5.74721221019122,1.6372860162080695e-81,0.0154519036718116,0.0107274458000153,Stim48hr
ZEB1,151,151,0.8611675058299789,1.2450689115449671,-2.0768002431517227,5.841071225931336,4.793556397680459e-69,0.0111989833374041,0.004643238237447,Stim8hr
ZFAT,30,30,-0.4360237277758027,0.625688095558852,-1.82329223090478,0.5765212496561016,5.7238375542903837e-39,0.0200650439309809,0.0022607420931604,Rest
ZFAT,19,19,-0.2812583362944745,0.6566812268546023,-1.4170796346106769,1.107782801916661,2.877817173229869e-40,0.0157032951575539,0.0005970918521949,Stim48hr
ZFAT,68,68,-0.2625859647212327,0.7199330916532222,-1.6231494516319678,2.231594692633451,8.404107166534751e-83,0.0192959642330329,0.0162676948707313,Stim8hr
ZFHX3,11,11,0.779630321098655,0.4065555110202579,0.4077576752056946,1.591074261916,1.78352535557736e-05,0.0355475344453582,0.0490003222465392,Stim8hr
ZFP1,4,4,1.9812288833322635,0.2067898981985264,1.67159945953881,2.101930610179003,3.590547862834859e-05,0.0077446337591695,0.0055763718513382,Rest
ZFP1,2,2,1.4976781523268143,1.6294046262444364,0.3455150918126415,2.6498412128409874,2.507371234976276e-06,0.000131463834819,0.000131463834819,Stim48hr
ZFP1,1,1,-1.088522453439096,,-1.088522453439096,-1.088522453439096,0.000153341449458,0.000153341449458,0.000153341449458,Stim8hr
ZFP14,1,1,-0.3170450227404887,,-0.3170450227404887,-0.3170450227404887,0.0037402664302361,0.0037402664302361,0.0037402664302361,Rest
ZFP14,1,1,-0.2440931533495167,,-0.2440931533495167,-0.2440931533495167,0.0344427812836716,0.0344427812836716,0.0344427812836716,Stim48hr
ZFP14,7,7,1.898923407293762,0.9017572725816736,0.6461402252641735,3.2141946459885005,2.0611146993537025e-08,0.0085196714622349,3.6936555848642965e-05,Stim8hr
ZFP3,1,1,2.953123883527704,,2.953123883527704,2.953123883527704,6.536840312062662e-06,6.536840312062662e-06,6.536840312062662e-06,Rest
ZFP41,1,1,0.6367938478206103,,0.6367938478206103,0.6367938478206103,0.0011105449807185,0.0011105449807185,0.0011105449807185,Stim8hr
ZFP62,3,3,0.3969041265441559,0.8026897779213924,-0.4425438449226456,1.1569312227242556,0.0011217427271136,0.0164734872820038,0.0047537713264594,Stim48hr
ZFP64,3,3,0.338954474889459,0.647443764318597,-0.3519941450651588,0.9316653747804412,0.0064491201894713,0.0138848305714076,0.008574506798585,Rest
ZFP64,16,16,0.3250324701119308,0.6127094294267599,-0.5436636850705637,1.7601110438464125,1.1868083687101969e-08,0.0264502928236334,0.0292122373813305,Stim48hr
ZFP64,5,5,1.1648280045157275,2.323291919948332,-0.8137545337821503,5.015342977004487,7.664617325775304e-15,0.0104930187130543,4.89895410326466e-07,Stim8hr
ZFP69B,2,2,-0.4534698277039033,0.0807635602054752,-0.5105782887979629,-0.3963613666098437,0.0134737806606849,0.0253055228702116,0.0253055228702116,Stim48hr
ZFP82,5,5,-0.3395880083669099,0.5263592961425836,-0.8445477651641883,0.5373590517959431,2.208473565638025e-17,0.0105354478648542,0.0001889598786606,Rest
ZFP82,8,8,-0.1837061379501119,0.5494809739971037,-0.7918293118891178,0.6008723374912893,2.25048736401779e-05,0.0074002156220792,0.0011141052038709,Stim48hr
ZFP82,36,36,0.4662430010212828,0.9624730880945244,-0.9794435690307532,2.784143567769769,0.0004438315747939,0.0267197003197079,0.0291751797708681,Stim8hr
ZFP90,1,1,0.3577838979584881,,0.3577838979584881,0.3577838979584881,0.0008450954399331,0.0008450954399331,0.0008450954399331,Rest
ZFP90,2,2,-0.1015561572108113,0.8331265844057111,-0.6906656146308763,0.4875533002092535,1.717700588371493e-08,0.0021707182816985,0.0021707182816985,Stim48hr
ZFX,19,19,-0.0276094179537443,1.11504718957697,-1.562988637619238,1.6876422906642434,0.0021368935895882,0.0339821682037217,0.0421046614925456,Rest
ZFX,11,11,-0.1596353456211147,0.8774160375514046,-2.460999959683813,0.8645612780760584,4.340531954612595e-05,0.0213343419433649,0.0259237143410364,Stim48hr
ZFX,126,126,-0.2998494293083686,0.946779631465874,-4.715068116740057,3.040402237050848,5.834684992055719e-06,0.0233689028230921,0.0240067688121951,Stim8hr
ZFY,1,1,0.8022022728442827,,0.8022022728442827,0.8022022728442827,2.5637560985980234e-09,2.5637560985980234e-09,2.5637560985980234e-09,Stim8hr
ZHX1,1,1,-0.2918257998818088,,-0.2918257998818088,-0.2918257998818088,0.0020019140864376,0.0020019140864376,0.0020019140864376,Rest
ZHX1,2,2,0.2117084464397432,0.6589332262251043,-0.2542277061731574,0.6776445990526438,0.003156510869889,0.0144879808480871,0.0144879808480871,Stim48hr
ZHX1,2,2,-0.486894791473019,0.2496976936655751,-0.6634577239105884,-0.3103318590354496,4.017262753888001e-06,0.0109234043164636,0.0109234043164636,Stim8hr
ZHX2,4,4,-0.8159731691393795,1.5025641496328537,-1.660441880266728,1.4356638351494055,1.786941245591345e-28,0.0028469315030904,0.0017900088109475,Rest
ZHX2,14,14,-0.6959425518629713,1.8595086544993304,-4.002222330308306,2.898838395157081,6.2492909061529805e-56,0.0175578387828791,0.0158894095273819,Stim48hr
ZHX2,22,22,-0.0365177864482745,2.0859964911510405,-3.2598721660362897,3.2901305932894926,3.46243775082082e-21,0.005709664166919,0.0002038642282082,Stim8hr
ZHX3,89,89,-0.1940528423329995,0.3394500519887392,-0.7698461366015344,0.8283678840185821,0.0044684909039613,0.0310250809218008,0.0332950875956582,Rest
ZHX3,54,54,0.0653340962029946,0.3857236337852729,-0.4838923644766797,0.8270919573395635,0.0007650726590324,0.0262110302033806,0.0237094890845571,Stim48hr
ZHX3,2,2,0.6576288588771572,0.4541418960541896,0.3365020445563235,0.9787556731979908,4.242144475103889e-06,0.0124338433973259,0.0124338433973259,Stim8hr
ZIK1,1,1,-0.4257728021493436,,-0.4257728021493436,-0.4257728021493436,0.0014982401281452,0.0014982401281452,0.0014982401281452,Rest
ZIK1,1,1,5.306571374416909,,5.306571374416909,5.306571374416909,2.200287713745197e-06,2.200287713745197e-06,2.200287713745197e-06,Stim48hr
ZIK1,2,2,-0.4389615239986633,0.0019987269587657,-0.4403748373849469,-0.4375482106123797,3.2614595154020516e-09,0.0011510868719333,0.0011510868719333,Stim8hr
ZKSCAN1,2,2,2.5521573751848816,2.568932281545231,0.7356479384952199,4.368666811874544,3.2547717475071635e-05,0.0049448083035622,0.0049448083035622,Rest
ZKSCAN1,1,1,4.363609699785404,,4.363609699785404,4.363609699785404,2.0161574162318818e-56,2.0161574162318818e-56,2.0161574162318818e-56,Stim48hr
ZKSCAN1,2,2,3.058669016466668,3.5649982705121475,0.5378345644692151,5.579503468464122,2.1739527586172888e-58,5.581493633645e-05,5.581493633645e-05,Stim8hr
ZKSCAN4,1,1,1.8051655704070144,,1.8051655704070144,1.8051655704070144,0.0072927420381474,0.0072927420381474,0.0072927420381474,Stim48hr
ZKSCAN4,1,1,-1.1865022696476606,,-1.1865022696476606,-1.1865022696476606,0.0353576577546019,0.0353576577546019,0.0353576577546019,Stim8hr
ZKSCAN5,5,5,-0.8232174128799079,0.9493050672916744,-1.6860393204237705,0.6843492303186938,3.275914206850827e-11,0.0037993622292413,2.2556331514548947e-08,Rest
ZKSCAN5,6,6,-0.3623082254611041,0.7385580979430987,-1.3897013635577,0.5386216901969766,4.4022124597959016e-17,0.0007868944212508,2.1271840406874107e-06,Stim48hr
ZMAT1,96,96,0.966006371078965,0.9169093408588712,-1.1263682918573266,3.761220742372321,5.4396609636213776e-14,0.0158086746289902,0.0122619717079482,Rest
ZNF100,15,15,0.4796569130854956,1.1728186352869368,-0.9931597749996472,3.093907269646633,8.172023007938556e-12,0.0230459751508246,0.0197388747660352,Rest
ZNF100,10,10,-0.2650595709306863,0.6345459300648414,-1.0387856799328932,1.1329816445755132,1.3188325801442673e-37,0.0161111776679814,0.0072656988549599,Stim48hr
ZNF100,9,9,-0.2513508458486744,0.7202905434457891,-0.9466868076040598,1.342606243733703,6.182308937617196e-20,0.0082212373318641,0.0034440341334266,Stim8hr
ZNF101,6,6,-0.9700525657448243,0.1777928390590455,-1.1728743875464112,-0.7748581564964329,0.0014597827932481,0.0262471018719921,0.02880078955951,Rest
ZNF101,22,22,0.040071419016371,1.095369669895346,-1.401140757341624,2.4655854797590138,0.0097435875020318,0.0326631595039908,0.0353886812243422,Stim8hr
ZNF107,2,2,0.4744056290174018,2.4149455718234787,-1.2332187610154046,2.182030019050208,3.528256269405462e-06,0.00624687993896,0.00624687993896,Rest
ZNF107,2,2,-0.0056000792492263,0.82812580683486,-0.5911734529377368,0.5799732944392841,0.0142282320135975,0.024637251123856,0.024637251123856,Stim48hr
ZNF12,33,33,-0.3151568087952705,1.0925583700823625,-2.4853764399040137,2.3620739670724173,7.746889779344189e-25,0.0132422065906196,0.004107896494261,Rest
ZNF12,26,26,-0.2204029611306031,1.0101860729490362,-2.0452492049197133,2.37488541816132,2.2899794446213885e-36,0.0247315010484281,0.0291222023088329,Stim48hr
ZNF12,33,33,-0.0968109747144176,1.1131064184345083,-2.2603574915362272,3.0718242923008336,2.749120858438479e-22,0.0276305089166013,0.0241344843795697,Stim8hr
