source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,CHCHD2,-0.1538992098683596,0.000347665039433,1.5033389947687977e-06,-4.810791337079738,Stim48hr,1
ZNF837,NMRK1,0.3657814534138266,0.0358393782632128,0.0014316564157445,3.18819159215086,Stim48hr,1
ZNF837,AKNA,0.3462257752430989,0.0006983263511052,3.738594693449179e-06,4.625409251648816,Stim48hr,1
ZNF837,RAB11FIP2,-0.5009206090223167,0.0320119493497979,0.0011700032965281,-3.246093685599996,Stim48hr,1
ZNF837,EIF3A,-0.1667701127926875,0.0346484604491143,0.0013534545645331,-3.2043975349005924,Stim48hr,1
ZNF837,ACTA2,0.8646714515517688,0.0096808438737079,0.0001836018206676,3.740572164035801,Stim48hr,1
ZNF837,LIPA,0.3610539788206852,0.0384492831540939,0.0016150836535437,3.153168835905139,Stim48hr,1
ZNF837,NPM3,-0.4083022470224244,0.0196378696537793,0.0005337586315863,-3.4632165521167457,Stim48hr,1
ZNF837,BCCIP,-0.2386521938172215,0.0245437129914509,0.0007504872602142,-3.370438242115566,Stim48hr,1
ZNF837,GLRX3,-0.2983574780707155,0.0048817357560986,6.84666911450029e-05,-3.981552162233504,Stim48hr,1
ZNF837,C1QBP,-0.374265023187999,0.0044521747445594,5.775496940332429e-05,-4.0218004851009175,Stim48hr,1
ZNF837,IL10RA,0.3624393754765511,0.0245437129914509,0.0007490394770967,3.370970244664576,Stim48hr,1
ZNF837,COQ5,-0.276570399116209,0.0485903322939807,0.0024067724505782,-3.03482255248141,Stim48hr,1
ZNF837,SELPLG,0.4299690148466413,0.0020908515242744,1.8727898961379185e-05,4.279541175788983,Stim48hr,1
ZNF837,BIN2,0.3230964182774825,0.0324693674822802,0.0012034358379101,3.2380645351659245,Stim48hr,1
ZNF837,CDKN1B,0.293393954226735,0.0429797785264789,0.0019558387839703,3.0968574848942403,Stim48hr,1
ZNF837,VDR,0.3146116029270359,0.0016100120567082,1.2159855864256407e-05,4.374701853989484,Stim48hr,1
ZNF837,GNPTAB,0.288665566189686,0.0227091880544637,0.0006663356939691,3.403068512613977,Stim48hr,1
ZNF837,ATN1,0.385213849173171,0.0158621736084936,0.0003707107391257,3.5601020243025547,Stim48hr,1
ZNF837,LDHB,-0.1424901986934371,0.0116696672525433,0.0002366853133687,-3.6762524463040815,Stim48hr,1
ZNF837,CEP85L,0.3113062543200188,0.0183951772384587,0.0004848311925301,3.4889999759554566,Stim48hr,1
ZNF837,TREML2,-0.8874211199891182,0.0172144237584904,0.0004342153630011,-3.5183645835838884,Stim48hr,1
ZNF837,BICRAL,0.3676719366769319,0.0340656769744819,0.0013046877210447,3.214946640114981,Stim48hr,1
ZNF837,TMEM30A,0.3231593232563071,0.0357367460680078,0.0014238773528589,3.1897666072425284,Stim48hr,1
ZNF837,CLINT1,-0.2745019561992808,0.0330256560649351,0.0012444548666494,-3.228490282883772,Stim48hr,1
ZNF837,CCNG1,0.262276140129447,0.0038030361376944,4.3592257070374216e-05,4.087566058951244,Stim48hr,1
ZNF837,BNIP1,-0.4398135122008488,0.0193061661523295,0.0005207675828179,-3.469840466220411,Stim48hr,1
ZNF837,STC2,-0.8476112924441144,0.0173819595277047,0.0004402862517154,-3.51467874907849,Stim48hr,1
ZNF837,KAT2B,0.4186932956701739,0.0285066508206173,0.0009655809863052,3.300368074762619,Stim48hr,1
ZNF837,FXR1,-0.256992447425549,0.0185235179259628,0.0004958421353598,-3.48299256489442,Stim48hr,1
ZNF837,SCAP,0.356623815617047,0.0440128958751569,0.002016445862704,3.0877993251549283,Stim48hr,1
ZNF837,SSR3,-0.2516430204683343,0.0041041306046802,5.239495469786359e-05,-4.044678592844396,Stim48hr,1
