axis	index	name
row	522	ARPC5
row	523	ARPC5L
row	524	ARPP19
row	525	ARRB1
row	526	ARRB2
row	527	ARRDC1
row	528	ARRDC2
row	529	ARRDC3
row	530	ARRDC4
row	531	ARSA
row	532	ARSB
row	533	ARSK
row	534	ARV1
row	535	ASAH1
row	536	ASB1
row	537	ASB13
row	538	ASB2
row	539	ASB3
row	540	ASB8
row	541	ASB9
row	542	ASCC1
row	543	ASCC2
row	544	ASCL2
row	545	ASF1A
row	546	ASF1B
row	547	ASH1L
row	548	ASH2L
row	549	ASIC1
row	550	ASL
row	551	ASMTL
row	552	ASNSD1
row	553	ASPH
row	554	ASPHD2
row	555	ASPM
row	556	ASPRV1
row	557	ASPSCR1
row	558	ASS1
row	559	ASTE1
row	560	ASTL
row	561	ASXL1
row	562	ASXL2
row	563	ATAD1
row	564	ATAD2B
row	565	ATAD3A
row	566	ATAD3B
row	567	ATAD5
row	568	ATF1
row	569	ATF2
row	570	ATF3
row	571	ATF4
row	572	ATF5
row	573	ATF6
row	574	ATF6B
row	575	ATF7
row	576	ATF7IP
row	577	ATF7IP2
row	578	ATG10
row	579	ATG101
row	580	ATG12
row	581	ATG13
row	582	ATG16L1
row	583	ATG16L2
row	584	ATG2A
row	585	ATG2B
row	586	ATG3
row	587	ATG4A
row	588	ATG4B
row	589	ATG5
row	590	ATG7
row	591	ATG9A
row	592	ATG9B
row	593	ATIC
row	594	ATL1
row	595	ATL2
row	596	ATL3
row	597	ATMIN
row	598	ATN1
row	599	ATOSA
row	600	ATOSB
row	601	ATOX1
row	602	ATP10A
row	603	ATP11A
row	604	ATP11B
row	605	ATP12A
row	606	ATP13A1
row	607	ATP13A2
row	608	ATP13A3
row	609	ATP1A1
row	610	ATP1A3
row	611	ATP1B1
row	612	ATP1B3
row	613	ATP23
row	614	ATP2A2
row	615	ATP2A3
row	616	ATP2B1
row	617	ATP2B4
row	618	ATP2C1
row	619	ATP5F1A
row	620	ATP5F1B
row	621	ATP5F1C
row	622	ATP5F1D
row	623	ATP5IF1
row	624	ATP5MC1
row	625	ATP5MC2
row	626	ATP5MC3
row	627	ATP5ME
row	628	ATP5MG
row	629	ATP5MK
row	630	ATP5PB
row	631	ATP5PD
row	632	ATP5PO
row	633	ATP6AP2
row	634	ATP6V0A1
row	635	ATP6V0A2
row	636	ATP6V0B
row	637	ATP6V0C
row	638	ATP6V0E1
row	639	ATP6V0E2
row	640	ATP6V1A
row	641	ATP6V1D
row	642	ATP6V1E1
row	643	ATP6V1G1
row	644	ATP6V1H
row	645	ATP7A
row	646	ATP8A1
row	647	ATP8A2
row	648	ATP8B2
row	649	ATP8B4
row	650	ATP9A
row	651	ATP9B
row	652	ATPAF1
row	653	ATPSCKMT
row	654	ATR
row	655	ATRAID
row	656	ATRN
row	657	ATXN1
row	658	ATXN10
row	659	ATXN2
row	660	ATXN2L
row	661	ATXN3
row	662	ATXN7L3
row	663	AUH
row	664	AUNIP
row	665	AUP1
row	666	AURKA
row	667	AURKAIP1
row	668	AURKB
row	669	AUTS2
row	670	AVEN
row	671	AVL9
row	672	AXIN1
row	673	AZI2
row	674	AZIN1
row	675	B3GALNT1
row	676	B3GALNT2
row	677	B3GALT2
row	678	B3GALT6
row	679	B3GLCT
row	680	B3GNT2
row	681	B3GNT5
row	682	B3GNT9
row	683	B3GNTL1
row	684	B4GALNT1
row	685	B4GALT1
row	686	B4GALT2
row	687	B4GALT3
row	688	B4GALT4
row	689	B4GALT5
row	690	B4GALT6
row	691	B4GALT7
row	692	B4GAT1
